Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1661,-160.9509,Crash,10.32,3.79,3.99,-5.20
2,1661,-161.4776,Crash,10.5,3.87,3.77,-4.84
3,1661,784.7765,Success,9.48,3.42,3.65,-2.93
4,1661,-150.8182,Crash,9.23,2.58,2.35,-5.05
5,1661,-155.0824,Crash,11.07,1.5,1.53,-5.52
6,1661,807.2598,Success,6.86,2.97,2.67,-3.13
7,1661,-149.9365,Crash,8.95,2.73,2.77,-4.95
8,1661,814.2466,Success,6.39,1.47,1.46,-2.93
9,1661,813.0674,Success,5.84,2.67,2.95,-3.01
10,1661,802.559,Success,8.24,1.54,1.38,-2.53
11,1661,-161.7385,Crash,10.96,2.07,3.60,-3.26
12,1661,813.3573,Success,6.31,0.91,0.48,-2.27
13,1661,805.5189,Success,6.55,3.07,2.93,-4.18
14,1661,795.6563,Success,7.95,1.95,2.90,-3.68
15,1661,795.9598,Success,9.16,1.86,2.06,-4.42
16,1662,-168.957,Crash,11.06,2.87,5.81,-1.91
17,1662,812.4772,Success,6.29,3.0,3.01,-3.78
18,1662,811.8529,Success,6.37,2.0,1.96,-2.83
19,1662,779.5554,Success,9.73,3.12,3.31,-3.07
20,1662,781.8534,Success,9.98,2.98,2.72,-2.97
21,1662,815.0043,Success,4.81,1.86,2.28,-2.53
22,1662,801.9633,Success,9.5,0.35,0.30,-3.17
23,1662,803.3079,Success,8.61,0.84,0.47,-3.28
24,1662,816.1871,Success,5.53,1.59,1.75,-2.69
25,1662,-139.7908,Crash,7.41,1.58,1.73,-4.62
26,1662,811.2398,Success,7.03,1.62,1.59,-3.59
27,1662,-147.6136,Crash,10.36,1.1,1.12,-5.50
28,1662,795.0178,Success,7.77,2.57,2.40,-3.94
29,1662,822.3268,Success,5.41,1.01,0.90,-2.98
30,1662,-140.612,Crash,7.77,1.59,1.94,-5.41
31,1662,789.1847,Success,10.53,1.42,1.07,-4.25
32,1663,775.088,Success,10.88,2.88,2.24,-3.22
33,1663,814.1762,Success,5.11,3.01,2.36,-1.79
34,1663,804.9853,Success,8.32,1.11,1.36,-3.27
35,1663,-156.3105,Crash,9.9,2.92,3.12,-4.75
36,1663,815.4951,Success,5.82,2.25,2.06,-3.40
37,1663,801.7523,Success,7.09,3.16,2.86,-3.65
38,1663,-148.1751,Crash,10.87,0.3,0.58,-4.90
39,1663,812.8327,Success,6.13,2.59,2.64,-2.31
40,1663,813.1102,Success,7.21,0.77,0.95,-2.85
41,1663,786.8628,Success,10.26,2.72,2.72,-3.84
42,1663,818.8406,Success,5.73,1.24,1.52,-4.30
43,1663,797.7171,Success,8.53,2.93,2.96,-4.29
44,1663,740.0874,Success,5.57,2.51,8.14,-2.79
45,1663,790.4407,Success,9.93,1.96,2.16,-3.33
46,1663,798.3445,Success,7.76,3.42,3.56,-2.93
47,1664,779.1444,Success,9.98,3.46,2.85,-4.44
48,1664,-149.7024,Crash,8.79,2.61,2.62,-4.77
49,1664,-134.7781,Crash,7.26,0.89,0.92,-4.87
50,1664,803.88,Success,7.94,1.9,1.90,-3.85
51,1664,781.4166,Success,8.76,4.13,4.93,-2.53
52,1664,-155.1301,Crash,10.99,1.87,1.82,-5.84
53,1664,807.8483,Success,7.51,2.1,2.30,-4.32
54,1664,811.3101,Success,7.0,0.89,1.06,-3.09
55,1664,-158.9163,Crash,10.8,2.93,2.84,-6.82
56,1664,810.6213,Success,5.69,4.07,4.36,-3.43
57,1664,784.3669,Success,10.2,2.08,3.26,-2.73
58,1664,-162.6149,Crash,11.64,3.01,3.16,-4.70
59,1664,-461.1827,OutOfBounds,11.56,2.02,28.26,1.66
60,1664,-155.4497,Crash,11.28,1.65,2.66,-4.67
61,1665,783.4299,Success,10.01,2.76,3.70,-3.51
62,1665,-151.6259,Crash,9.13,2.9,2.64,-5.00
63,1665,801.0353,Success,6.3,3.16,2.97,-2.37
64,1665,814.0975,Success,6.03,1.84,1.78,-3.67
65,1665,-148.8994,Crash,8.3,2.81,2.72,-4.79
66,1665,810.1874,Success,6.73,0.74,1.23,-2.59
67,1665,-160.6005,Crash,11.12,2.39,2.00,-5.87
68,1665,798.6509,Success,8.06,2.81,2.20,-4.04
69,1665,796.2323,Success,9.16,1.47,1.69,-3.67
70,1665,768.6411,Success,11.14,3.35,3.20,-3.53
71,1665,811.0808,Success,5.81,2.43,2.01,-2.11
72,1665,780.961,Success,11.12,1.23,0.82,-3.95
73,1665,-151.67,Crash,10.22,1.66,1.68,-4.56
74,1665,808.359,Success,6.58,0.31,1.74,-1.61
75,1665,-147.0043,Crash,9.32,1.16,1.35,-4.66
76,1666,781.0719,Success,11.07,2.24,0.61,-2.13
77,1666,801.3613,Success,6.84,2.39,2.30,-2.28
78,1666,-137.1836,Crash,8.3,0.53,1.08,-5.05
79,1666,-153.7925,Crash,8.62,2.27,4.07,-2.53
80,1666,-157.063,Crash,5.35,3.42,8.22,-3.27
81,1666,798.3628,Success,8.33,2.28,2.62,-4.37
82,1666,814.9101,Success,6.46,1.38,1.38,-3.24
83,1666,-154.3114,Crash,10.51,1.64,1.56,-4.68
84,1666,796.55,Success,7.59,2.72,3.11,-2.57
85,1666,-153.6122,Crash,10.18,2.24,2.84,-4.55
86,1666,782.8126,Success,10.0,2.83,2.59,-3.22
87,1666,-151.5904,Crash,11.35,0.79,1.30,-5.14
88,1666,805.0008,Success,8.31,0.85,0.72,-4.24
89,1666,810.467,Success,4.98,2.91,3.43,-2.46
90,1667,-160.3447,Crash,11.3,2.57,2.08,-5.89
91,1667,788.3311,Success,10.32,1.74,1.47,-3.67
92,1667,-153.0888,Crash,9.42,2.49,2.44,-4.91
93,1667,800.3159,Success,8.06,1.95,2.13,-3.47
94,1667,778.9704,Success,11.15,0.95,2.97,-2.93
95,1667,-125.4193,Crash,4.74,1.36,1.84,-2.08
96,1667,769.0004,Success,11.5,3.28,4.29,-3.75
97,1667,772.1751,Success,11.06,2.13,2.96,-2.52
98,1667,820.1605,Success,5.22,2.18,2.26,-3.18
99,1667,-160.5184,Crash,8.57,2.72,4.27,-1.36
100,1667,813.8294,Success,5.61,2.95,3.00,-2.60
101,1667,777.8221,Success,10.13,2.77,1.36,-4.36
102,1667,793.7463,Success,10.2,1.71,1.22,-3.73
103,1668,777.8695,Success,10.2,3.52,3.52,-3.13
104,1668,-142.0832,Crash,9.11,0.72,0.65,-5.31
105,1668,806.7712,Success,8.63,0.73,0.75,-3.91
106,1668,788.1714,Success,10.33,2.25,2.24,-3.46
107,1668,811.54,Success,6.24,2.92,3.21,-3.50
108,1668,819.7617,Success,5.77,1.87,2.02,-3.75
109,1668,797.8705,Success,9.3,1.41,1.89,-3.82
110,1668,-144.0283,Crash,9.06,1.19,0.84,-4.98
111,1668,-146.0606,Crash,10.93,0.39,0.58,-4.63
112,1668,784.5783,Success,10.57,1.91,2.85,-2.88
113,1668,794.5335,Success,8.77,2.45,2.21,-4.23
114,1668,795.9863,Success,11.06,0.41,0.49,-4.24
115,1668,-147.3558,Crash,8.95,1.96,2.02,-5.64
116,1668,777.9217,Success,10.63,2.49,3.27,-3.51
117,1668,812.4558,Success,6.29,1.95,1.89,-2.99
118,1668,783.3476,Success,10.6,1.51,2.16,-4.22
119,1669,-170.3951,Crash,11.14,2.77,5.62,-1.83
120,1669,817.1838,Success,5.25,2.8,3.14,-2.69
121,1669,791.4366,Success,8.59,3.54,3.98,-2.83
