Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,441,-545.0626,OutOfBounds,9.61,3.07,42.37,-1.73
2,441,-357.8793,MissedZone,9.07,5.54,33.67,-3.49
3,441,-628.154,OutOfBounds,5.69,3.93,37.15,6.53
4,442,1019.7573,Success,4.86,1.73,3.75,-2.08
5,442,-690.5148,OutOfBounds,5.22,2.52,35.21,6.14
6,442,-213.5183,Crash,6.59,4.99,5.55,-3.17
7,443,-424.641,Tilted,3.46,0.44,33.41,-4.39
8,443,1053.2701,Success,2.52,2.06,2.58,-1.68
9,443,-581.4699,OutOfBounds,7.74,4.4,41.08,3.57
10,443,-524.8235,OutOfBounds,5.4,3.07,38.55,-1.82
11,444,-207.4819,MissedZone,5.78,4.81,6.49,-2.64
12,444,-582.2113,OutOfBounds,10.11,3.74,35.08,1.55
13,444,-218.2285,MissedZone,6.75,5.11,6.28,-2.92
14,444,-368.289,Tilted,4.33,3.5,19.47,-5.79
15,445,-969.0403,CeilingHit,5.02,1.03,17.30,12.65
16,445,-552.0373,OutOfBounds,9.13,3.52,35.41,0.13
17,445,1075.0449,Success,1.66,3.05,3.04,-1.31
18,446,-460.7494,Tilted,6.65,4.36,32.37,-5.15
19,446,-869.6472,OutOfBounds,7.68,1.74,36.38,13.52
20,446,1073.981,Success,1.66,5.44,5.45,-0.52
21,446,1065.3823,Success,2.41,1.41,1.44,-2.91
22,446,-231.4476,Crash,7.98,2.99,5.67,-1.08
23,447,-352.7795,MissedZone,8.06,3.69,33.82,-5.54
24,447,-626.4045,OutOfBounds,10.59,4.77,43.14,3.61
25,447,1067.3244,Success,2.07,4.81,4.80,-1.44
26,447,-973.431,CeilingHit,10.37,3.01,23.92,9.93
27,447,1070.2572,Success,1.94,1.72,1.68,-1.48
28,448,-188.2548,Crash,4.83,3.93,4.09,-4.09
29,448,-432.4833,MissedZone,10.15,3.1,35.68,-4.60
30,448,-186.5222,Crash,5.22,1.45,1.63,-3.75
31,448,-233.3634,MissedZone,7.55,2.3,6.55,-4.36
32,449,-556.0231,OutOfBounds,11.33,4.25,45.31,-4.76
33,449,-243.4012,Crash,10.86,3.99,4.95,-4.49
34,449,-191.0807,Crash,4.94,4.81,4.69,-4.41
35,449,-269.3683,MissedZone,9.91,6.2,13.62,-5.69
36,450,-508.3388,OutOfBounds,9.65,1.39,35.90,3.31
37,450,-184.0661,Crash,4.05,5.2,5.28,-3.12
38,450,-495.7055,OutOfBounds,10.02,5.58,37.56,-2.32
39,450,1047.9669,Success,3.25,4.21,3.98,-2.32
40,450,1051.3601,Success,3.34,1.36,1.30,-2.80
41,450,-511.0736,OutOfBounds,11.21,5.95,37.03,-2.98
42,450,-184.5498,Crash,4.3,4.24,4.12,-3.06
43,450,-188.4485,Crash,4.72,4.5,4.52,-4.05
44,451,-592.2384,OutOfBounds,11.51,6.59,44.34,2.67
45,451,-529.3033,OutOfBounds,9.8,1.81,43.12,0.63
46,451,-262.792,MissedZone,6.66,2.35,7.76,-5.28
47,452,-505.2852,OutOfBounds,10.55,2.8,35.83,3.60
48,452,-193.6386,Crash,5.72,2.93,2.89,-4.60
49,452,-236.3872,MissedZone,6.91,2.57,6.77,-5.48
50,452,-246.9865,MissedZone,9.54,5.38,9.79,-2.57
51,452,1050.8218,Success,2.81,4.65,4.61,-1.67
52,453,-263.1955,MissedZone,6.89,6.06,6.94,-2.47
53,453,-400.1708,MissedZone,7.79,4.8,32.11,-8.93
54,454,-638.2951,OutOfBounds,8.97,2.33,37.90,3.05
55,454,-243.1882,MissedZone,6.0,2.65,8.19,-5.30
56,454,-268.1248,MissedZone,4.99,0.31,20.42,-5.22
57,454,1063.6686,Success,2.08,5.56,5.57,-0.77
58,455,-541.783,OutOfBounds,10.43,2.12,37.90,2.58
59,455,1066.0606,Success,2.09,3.32,3.32,-1.04
60,455,1059.7011,Success,2.59,2.35,2.38,-2.20
61,455,1039.3267,Success,3.25,4.09,3.94,-1.33
62,455,-666.7793,OutOfBounds,6.23,3.25,47.78,2.53
63,455,-243.2417,Crash,11.03,3.49,4.08,-5.11
64,456,1030.1767,Success,3.78,5.22,4.83,-1.78
65,456,-694.5911,OutOfBounds,8.03,4.21,42.14,7.46
66,456,1067.3242,Success,2.11,4.27,4.28,-1.70
67,456,-188.5065,Crash,4.56,4.29,3.83,-3.52
68,456,1058.05,Success,2.49,4.75,4.52,-1.57
69,456,1059.1227,Success,2.61,2.94,2.83,-2.12
70,456,-509.1872,OutOfBounds,7.15,4.45,35.93,0.68
71,457,-666.0036,OutOfBounds,9.73,1.82,37.97,8.01
72,457,985.4058,Success,9.47,4.01,3.07,-2.88
73,457,1060.2646,Success,2.79,2.75,2.75,-2.52
74,457,-680.1142,OutOfBounds,11.65,5.35,35.35,8.27
75,457,-193.1204,Crash,5.12,4.2,4.10,-5.52
76,457,-201.0012,Crash,6.51,3.38,3.41,-4.86
77,458,-679.6584,OutOfBounds,8.77,2.06,38.90,8.03
78,458,1057.4176,Success,2.54,5.88,5.92,-1.73
79,458,1050.635,Success,3.14,3.66,3.76,-2.66
80,458,-574.1602,OutOfBounds,10.91,5.85,41.97,0.33
81,459,-191.2249,Crash,3.37,3.72,4.88,-2.46
82,459,-793.476,OutOfBounds,5.38,4.0,44.91,6.60
83,459,-483.5658,Tilted,2.49,6.24,31.85,-6.49
84,460,-300.3008,MissedZone,7.15,5.23,21.98,-2.56
85,460,985.535,Success,7.37,3.43,1.78,-1.14
86,460,-618.5017,OutOfBounds,7.53,6.24,47.58,0.55
87,460,1040.2882,Success,4.01,1.66,1.40,-2.10
88,460,1047.1226,Success,3.28,4.44,4.40,-1.60
89,461,-561.5376,OutOfBounds,6.92,3.64,35.73,1.29
90,461,999.6624,Success,7.38,4.2,4.16,-1.86
91,461,1071.5889,Success,1.84,2.98,3.01,-1.07
92,461,-616.7261,OutOfBounds,5.58,4.08,36.06,-3.23
93,462,1056.0983,Success,2.77,4.3,4.40,-2.30
94,462,-692.5577,OutOfBounds,7.12,0.91,38.77,3.83
95,463,-1128.4659,CeilingHit,6.31,2.9,35.82,5.70
96,463,-822.4695,OutOfBounds,7.35,5.22,38.81,7.87
97,463,-626.2145,Tilted,6.38,4.99,34.97,-3.49
98,464,-554.1125,OutOfBounds,6.11,1.71,42.44,-1.74
99,464,1072.0232,Success,1.75,1.9,1.94,-1.14
100,464,1020.5887,Success,4.36,3.84,3.00,-2.15
101,465,-1171.4401,CeilingHit,7.02,6.92,31.25,6.24
102,465,-530.797,OutOfBounds,6.08,4.73,39.27,0.23
103,465,-764.8829,OutOfBounds,7.51,3.85,35.61,10.20
104,466,-995.6139,OutOfBounds,5.84,2.7,35.13,9.06
105,467,-1166.5604,CeilingHit,4.22,3.23,43.12,11.31
106,467,-1051.1567,OutOfBounds,5.45,3.95,43.91,6.89
107,467,-220.2378,Crash,9.24,4.01,3.76,-4.79
108,468,-730.2349,OutOfBounds,2.73,1.45,35.89,9.55
109,468,-487.361,Tilted,5.35,2.03,24.40,-2.25
110,468,-238.1495,MissedZone,6.86,4.65,6.45,-4.59
111,469,-249.0514,MissedZone,8.95,3.31,9.04,-5.32
112,469,-203.0908,MissedZone,4.87,2.7,6.86,-3.14
113,469,1059.4466,Success,2.11,4.01,4.08,-1.61
114,469,-197.2139,MissedZone,4.23,6.32,6.84,-3.19
115,469,-397.4652,Tilted,9.43,3.79,30.46,-4.62
116,470,-348.4757,MissedZone,8.98,4.98,32.58,-4.62
117,470,1012.5001,Success,5.32,4.93,5.05,-2.90
118,470,-819.8862,OutOfBounds,10.77,5.8,41.36,7.93
119,470,-520.8885,OutOfBounds,10.41,3.38,35.13,2.59
