Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1121,834.6635,Success,2.92,2.86,3.08,-2.46
2,1121,835.4732,Success,3.27,2.88,2.88,-2.71
3,1121,832.8227,Success,3.0,2.28,1.97,-0.82
4,1121,838.673,Success,3.33,1.51,1.43,-2.34
5,1121,855.3843,Success,1.77,1.25,1.26,-0.53
6,1121,-142.971,Crash,3.35,2.98,5.16,-4.16
7,1121,843.7931,Success,2.7,1.67,1.80,-2.63
8,1121,845.9997,Success,2.31,1.22,1.21,-1.81
9,1121,839.3611,Success,2.97,2.31,2.30,-1.51
10,1121,845.5327,Success,2.25,3.8,3.76,-1.54
11,1121,837.0154,Success,3.18,3.01,3.02,-3.40
12,1121,851.2414,Success,1.82,1.97,1.96,-0.33
13,1121,845.9048,Success,2.3,3.05,3.05,-1.91
14,1121,843.6479,Success,2.18,1.58,1.70,-1.78
15,1121,851.5705,Success,1.96,1.93,1.96,-0.83
16,1121,856.5855,Success,1.72,1.92,1.92,-0.23
17,1121,831.3503,Success,2.67,1.61,1.34,-1.68
18,1121,844.3303,Success,2.29,1.37,1.21,-0.84
19,1121,841.9353,Success,2.89,0.87,0.97,-1.23
20,1121,831.978,Success,3.59,2.75,2.73,-3.11
21,1121,850.5457,Success,2.16,0.22,0.31,-1.61
22,1121,846.8793,Success,2.25,1.99,1.96,-1.44
23,1121,841.7045,Success,2.54,1.13,1.38,-1.07
24,1121,842.2834,Success,2.57,0.62,0.54,-1.42
25,1121,842.2792,Success,2.52,1.65,1.65,-1.89
26,1121,845.0014,Success,2.19,2.94,3.04,-1.43
27,1121,828.8331,Success,2.69,2.97,2.59,-2.31
28,1121,853.6893,Success,1.9,3.3,3.30,-1.32
29,1122,847.9191,Success,2.12,2.31,2.33,-0.82
30,1122,836.2334,Success,3.16,2.53,2.50,-1.54
31,1122,834.2408,Success,3.01,2.41,2.73,-1.73
32,1122,857.29,Success,1.67,0.99,0.99,-0.21
33,1122,841.7002,Success,2.6,2.67,2.66,-1.94
34,1122,851.2299,Success,1.92,3.32,3.36,-0.82
35,1122,833.4241,Success,3.4,3.06,3.25,-2.58
36,1122,836.9239,Success,2.93,2.77,2.62,-1.56
37,1122,841.1401,Success,3.22,0.79,0.87,-2.20
38,1122,854.3298,Success,1.83,2.33,2.32,-0.74
39,1122,844.8113,Success,2.18,3.07,3.07,-1.33
40,1122,852.8445,Success,2.02,1.52,1.53,-1.43
41,1122,837.2011,Success,2.97,2.49,2.34,-2.35
42,1122,844.1489,Success,2.62,2.72,2.72,-2.72
43,1122,835.6533,Success,3.63,1.05,1.14,-2.78
44,1122,828.3668,Success,3.14,3.37,3.39,-1.67
45,1122,843.0022,Success,2.4,2.77,2.74,-1.12
46,1122,851.3313,Success,2.14,1.12,1.12,-1.51
47,1122,849.8129,Success,2.08,1.91,1.96,-1.10
48,1122,833.733,Success,3.6,1.98,2.05,-2.18
49,1122,851.1909,Success,2.17,1.58,1.59,-1.68
50,1122,842.9747,Success,2.61,1.97,1.94,-1.47
51,1122,840.8694,Success,2.69,1.66,1.64,-2.28
52,1122,854.3762,Success,1.86,3.0,3.00,-1.36
53,1122,840.0017,Success,3.07,2.99,3.00,-2.38
54,1122,816.2476,Success,2.86,2.72,2.06,-2.94
55,1122,845.9854,Success,2.39,2.12,2.13,-1.51
56,1122,847.3504,Success,2.22,3.45,3.42,-1.49
57,1122,848.5684,Success,2.05,3.85,3.86,-1.20
58,1122,836.4194,Success,3.05,2.26,2.18,-1.97
59,1122,836.0977,Success,3.1,2.98,2.92,-2.48
60,1122,844.3623,Success,2.49,2.54,2.55,-2.58
61,1122,837.2409,Success,2.43,2.6,2.71,-1.78
62,1122,851.4698,Success,1.99,2.1,2.07,-0.79
63,1122,836.5385,Success,3.25,2.66,2.66,-2.76
64,1122,841.4259,Success,2.55,1.77,2.07,-1.14
65,1122,856.4678,Success,1.72,3.2,3.20,-0.12
66,1123,849.8409,Success,2.02,1.21,1.21,-1.22
67,1123,849.4996,Success,2.24,2.35,2.33,-1.90
68,1123,835.849,Success,3.43,3.04,2.98,-3.32
69,1123,847.6481,Success,2.39,1.61,1.69,-1.80
70,1123,847.718,Success,2.0,3.1,3.08,-0.51
71,1123,850.6444,Success,2.16,2.06,2.05,-1.79
72,1123,845.5453,Success,2.59,1.96,1.93,-2.55
73,1123,843.4123,Success,2.41,3.43,3.45,-0.61
74,1123,820.2595,Success,3.16,2.15,1.93,-1.34
75,1123,843.5525,Success,2.66,0.52,0.40,-1.87
76,1123,845.9184,Success,2.73,0.55,0.59,-2.30
77,1123,831.8978,Success,3.42,2.27,2.18,-2.87
78,1123,836.2442,Success,3.16,1.86,2.09,-3.19
79,1123,814.2553,Success,2.85,3.77,3.76,-3.03
80,1123,844.6175,Success,2.43,2.5,2.51,-1.49
81,1123,857.29,Success,1.65,1.97,1.97,-0.33
