Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,801,-242.7218,Spin,16.59,5.36,5.13,4.05
2,801,989.8883,Success,1.95,2.46,2.47,-1.41
3,801,-1153.2305,CeilingHit,3.78,1.74,38.00,14.38
4,801,-249.3047,Spin,16.24,6.46,8.08,1.15
5,801,-225.6244,Spin,14.86,1.3,2.42,3.36
6,802,-204.5924,Crash,10.69,5.21,6.63,-5.01
7,802,-835.6344,OutOfBounds,3.91,6.22,36.20,2.30
8,802,-251.7021,Spin,13.48,6.08,8.50,1.87
9,803,911.6515,Success,7.97,4.93,4.56,-3.02
10,803,985.1739,Success,2.65,1.09,1.15,-0.98
11,803,-276.2823,Spin,16.52,2.47,11.19,2.72
12,803,-700.855,OutOfBounds,6.79,3.42,35.40,4.43
13,804,-303.7406,MissedZone,9.86,5.22,16.82,-3.10
14,804,-1252.2172,CeilingHit,3.92,4.64,31.05,10.57
15,805,-1090.4997,OutOfBounds,7.72,4.13,37.50,13.57
16,805,-755.9302,OutOfBounds,2.84,6.08,48.46,-3.21
17,805,-369.2216,Spin,3.12,2.01,22.11,4.65
18,806,855.1837,Success,8.86,6.66,6.83,-1.52
19,806,-238.4836,Spin,16.49,0.23,3.43,4.54
20,806,-273.2259,Spin,12.37,4.47,6.71,3.79
21,806,-209.0057,MissedZone,7.87,6.9,9.69,-3.93
22,807,881.7321,Success,10.75,2.02,6.00,-3.45
23,807,912.6811,Success,6.33,4.9,4.76,-0.86
24,807,-290.4475,Spin,10.34,2.6,11.78,1.87
25,807,911.7138,Success,5.98,6.09,6.85,-1.39
26,808,-249.4015,Spin,14.36,3.2,0.91,7.52
27,808,-302.0675,Spin,9.89,3.8,8.83,4.03
28,808,-239.4085,Spin,15.97,2.92,4.94,5.42
29,808,-157.7336,Crash,8.21,2.44,2.00,-3.63
30,809,-176.9015,Crash,9.43,4.41,4.33,-4.12
31,809,-285.9716,Spin,9.55,2.58,12.45,4.67
32,809,-324.3619,Spin,14.13,5.32,10.03,4.52
33,809,-267.1116,Spin,12.92,6.43,8.12,0.36
34,810,-526.9883,OutOfBounds,10.22,4.59,36.95,-3.25
35,810,-217.9523,Spin,15.39,2.48,2.47,0.21
36,810,-663.211,OutOfBounds,9.78,2.71,40.25,2.33
37,811,-290.2252,Spin,6.61,1.22,10.23,1.99
38,811,-610.3921,OutOfBounds,5.29,6.0,36.30,6.40
39,811,-171.7854,Crash,8.42,3.0,4.90,-3.55
40,812,-259.7581,Spin,12.96,2.92,12.51,0.33
41,812,-236.5247,Spin,11.99,4.64,7.36,1.70
42,812,-498.2337,Spin,2.14,2.76,22.96,8.65
43,812,-240.2384,Spin,14.43,3.15,5.59,1.39
44,813,-461.5722,Spin,2.61,3.18,4.31,5.18
45,813,-153.3665,MissedZone,10.17,4.52,9.22,-2.25
46,814,-446.4983,Spin,10.17,6.9,8.17,5.91
47,814,-241.4568,Spin,13.57,2.51,4.44,3.86
48,814,951.2834,Success,4.11,6.26,5.90,-1.49
49,814,-294.595,Spin,10.13,3.51,13.29,2.47
50,815,870.8596,Success,6.68,1.12,7.79,-2.66
51,815,-1038.5804,CeilingHit,16.04,1.81,24.19,11.64
52,816,-941.3727,CeilingHit,3.28,1.41,19.12,13.32
53,816,-1052.2838,CeilingHit,10.01,2.89,26.22,13.13
54,817,-980.165,OutOfBounds,7.64,5.53,46.69,4.57
55,817,-1312.1341,OutOfBounds,9.92,4.5,46.82,11.81
56,818,-1025.766,OutOfBounds,2.31,3.4,48.74,11.46
57,818,-1482.9876,CeilingHit,5.08,3.04,31.74,10.26
58,819,-934.8805,CeilingHit,2.26,4.32,15.59,12.86
59,819,-1039.3576,CeilingHit,2.48,4.77,19.40,13.26
60,820,-1320.9148,CeilingHit,4.3,2.7,31.06,12.16
61,820,-950.2808,OutOfBounds,2.76,5.81,37.91,7.70
62,821,-1011.1858,CeilingHit,7.53,5.95,16.95,10.71
63,821,-752.8043,OutOfBounds,3.22,3.83,35.62,6.85
64,822,-1156.145,OutOfBounds,14.56,5.25,36.47,7.79
65,822,-1209.5229,CeilingHit,5.18,2.24,34.79,12.46
66,823,-872.6488,OutOfBounds,3.1,2.29,39.16,7.46
67,824,-1214.831,CeilingHit,6.62,5.11,33.42,13.37
68,824,-1032.0516,OutOfBounds,15.77,0.55,44.15,7.89
69,825,-1041.0602,CeilingHit,6.26,4.33,18.33,14.85
70,825,-486.6143,Tilted,10.64,1.42,29.62,3.39
71,825,-707.142,OutOfBounds,10.68,0.52,43.53,3.54
72,826,-869.8791,CeilingHit,5.52,4.53,9.44,9.62
73,826,-934.749,CeilingHit,13.9,6.47,12.32,14.64
74,826,-933.4216,CeilingHit,16.37,4.65,14.59,12.48
75,827,-245.9289,Spin,2.39,4.42,4.02,2.02
76,827,-264.767,Spin,16.26,4.91,9.60,0.64
77,827,-973.457,OutOfBounds,15.34,3.3,40.32,12.43
78,827,-239.3269,Spin,4.05,3.99,4.26,0.36
79,828,-1182.4684,CeilingHit,4.31,4.96,23.02,10.81
80,828,-874.5051,OutOfBounds,11.55,2.89,36.23,6.82
81,829,-850.6557,OutOfBounds,2.61,1.71,36.00,5.59
82,829,-868.0114,OutOfBounds,2.72,6.1,35.18,4.77
83,830,-192.0363,Crash,11.93,5.02,1.55,-2.76
84,830,-366.1516,MissedZone,7.57,4.12,26.67,-3.80
85,830,-417.979,Spin,14.49,3.95,26.41,-1.25
86,831,-520.695,OutOfBounds,14.24,3.89,35.01,-3.85
87,831,951.2119,Success,5.07,2.59,2.80,-1.52
88,831,-730.6031,OutOfBounds,9.43,5.26,36.13,-0.42
89,832,-615.3615,OutOfBounds,12.44,3.43,36.20,-2.60
90,833,-1834.7202,OutOfBounds,2.71,3.69,45.29,-6.78
91,833,-897.6089,OutOfBounds,15.08,5.25,46.60,-0.20
92,834,-947.5405,OutOfBounds,14.96,4.54,48.50,-0.98
93,835,-1028.7461,Tilted,3.41,5.46,37.69,-3.82
94,835,-857.6502,Tilted,2.83,4.6,38.13,-6.07
95,836,-822.6643,OutOfBounds,4.84,3.9,35.98,-5.20
96,836,-367.2097,Spin,15.41,4.53,17.63,0.56
97,837,-967.0084,OutOfBounds,4.24,3.0,35.15,5.40
98,837,-177.9124,MissedZone,6.47,4.94,10.96,-1.58
99,838,-386.6465,MissedZone,2.42,4.44,15.94,-8.41
100,838,-956.4509,OutOfBounds,13.9,5.07,36.16,-0.31
101,839,-468.3818,MissedZone,16.22,2.75,27.77,-3.47
102,839,-748.3147,OutOfBounds,15.34,6.31,35.40,2.05
103,840,-305.9457,Spin,3.17,5.29,11.29,1.05
104,840,-440.1666,MissedZone,14.83,3.2,35.66,-6.07
105,840,935.6078,Success,4.5,4.21,5.66,-1.28
106,841,-489.4833,MissedZone,11.33,1.84,33.39,-6.42
107,841,-1227.1594,OutOfBounds,3.91,2.63,35.81,0.31
108,842,-870.6892,OutOfBounds,4.76,4.07,36.28,2.00
109,842,-751.5248,OutOfBounds,4.04,6.6,37.70,-5.05
110,843,-434.2974,MissedZone,10.46,4.51,35.46,-4.27
