Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,2441,732.5605,Success,38.88,1.33,1.49,-3.62
2,2441,711.1503,Success,38.63,3.43,3.43,-2.56
3,2441,740.3628,Success,35.22,2.47,2.57,-2.87
4,2441,735.4729,Success,36.45,1.71,0.47,-2.81
5,2441,748.9921,Success,35.06,1.26,1.15,-3.68
6,2441,736.1829,Success,35.18,3.01,2.92,-3.78
7,2441,721.7626,Success,44.07,0.41,2.19,-3.09
8,2442,731.1195,Success,41.34,0.36,0.54,-3.50
9,2442,720.1166,Success,38.47,2.65,4.54,-3.84
10,2442,743.6031,Success,35.08,1.21,2.18,-3.52
11,2442,738.4813,Success,35.81,1.33,2.08,-2.47
12,2442,705.8105,Success,42.74,2.92,2.34,-2.71
13,2442,695.2283,Success,41.82,2.98,5.84,-3.21
14,2442,-255.8674,Crash,43.65,2.39,3.36,-5.18
15,2442,717.7794,Success,41.65,2.67,1.68,-3.99
16,2443,-267.2008,Crash,39.27,3.69,7.98,-4.61
17,2443,-243.6596,Crash,37.49,1.86,3.90,-4.75
18,2443,722.6446,Success,35.6,3.36,4.23,-3.16
19,2443,719.4447,Success,39.3,2.41,3.50,-3.18
20,2443,712.3488,Success,40.56,2.98,1.74,-2.92
21,2443,698.4481,Success,42.65,4.07,5.27,-4.43
22,2443,-245.2415,Crash,38.95,1.89,2.82,-4.21
23,2443,-255.3203,Crash,41.08,2.74,2.52,-3.49
24,2444,708.9819,Success,41.0,2.98,3.79,-2.42
25,2444,721.0527,Success,40.24,2.57,2.43,-3.28
26,2444,715.3127,Success,39.72,3.29,2.05,-2.64
27,2444,715.9171,Success,42.81,2.16,1.67,-3.02
28,2444,712.2446,Success,43.22,2.32,3.35,-4.26
29,2444,719.6646,Success,39.59,2.13,2.17,-2.50
30,2444,724.3729,Success,43.21,1.01,1.56,-1.98
31,2444,735.0751,Success,41.05,0.98,1.59,-3.48
32,2445,720.9595,Success,34.77,3.7,4.63,-4.31
33,2445,704.1841,Success,43.78,2.79,3.96,-3.22
34,2445,-254.1196,Crash,42.18,2.04,2.44,-4.81
35,2445,712.1597,Success,42.48,2.84,2.59,-2.81
36,2445,718.747,Success,42.92,1.88,0.45,-4.24
37,2445,705.9722,Success,41.36,2.92,3.99,-2.34
38,2445,734.4925,Success,37.93,1.63,0.78,-3.07
39,2445,742.1135,Success,36.15,2.02,0.98,-3.03
40,2446,723.9558,Success,36.28,2.69,4.33,-2.44
41,2446,738.4809,Success,37.95,0.8,2.06,-1.55
42,2446,716.9465,Success,34.67,3.78,4.46,-1.23
43,2446,718.5825,Success,39.26,1.67,4.23,-2.20
44,2446,729.3803,Success,41.51,0.7,1.01,-2.14
45,2446,729.548,Success,39.67,1.12,1.10,-2.50
46,2446,707.7332,Success,44.37,2.32,2.03,-3.01
47,2447,717.9697,Success,42.69,1.71,1.50,-2.18
48,2447,717.2965,Success,44.22,1.75,2.06,-2.24
49,2447,724.7307,Success,36.12,3.59,2.94,-3.10
50,2447,719.3285,Success,38.29,2.13,4.11,-2.63
51,2447,719.052,Success,41.65,2.2,3.26,-3.53
52,2447,-566.9935,OutOfBounds,37.29,2.3,21.09,1.14
53,2447,727.4197,Success,36.37,2.15,4.04,-3.37
54,2448,-262.6385,Crash,43.17,2.93,3.49,-4.63
55,2448,734.3684,Success,40.69,1.15,0.96,-2.85
56,2448,731.0785,Success,44.12,0.78,0.29,-2.47
57,2448,712.2097,Success,40.56,1.9,4.57,-0.79
58,2448,707.0477,Success,44.41,2.68,2.63,-4.19
59,2448,733.7507,Success,36.75,2.55,3.30,-2.52
60,2448,732.0822,Success,40.76,0.8,1.58,-3.14
61,2448,-245.4288,Crash,41.48,1.77,2.46,-5.20
62,2449,723.7339,Success,44.01,0.78,3.02,-3.58
63,2449,723.9396,Success,43.62,1.45,1.90,-4.26
64,2449,728.8598,Success,39.62,1.94,3.14,-2.93
65,2449,732.7236,Success,37.93,2.08,2.75,-2.93
66,2449,709.3401,Success,40.18,3.39,2.05,-1.97
67,2449,728.9816,Success,39.66,1.92,1.74,-3.29
68,2449,732.2907,Success,38.72,1.74,2.36,-3.52
69,2449,734.6139,Success,34.9,2.71,3.50,-2.74
70,2450,731.604,Success,37.18,2.26,2.79,-3.10
71,2450,727.3652,Success,39.32,2.0,2.29,-3.33
72,2450,738.4192,Success,40.7,0.61,1.23,-3.61
73,2450,739.4002,Success,36.69,1.34,2.07,-3.41
74,2450,725.2326,Success,39.62,1.86,1.91,-4.39
75,2450,-241.9058,Crash,34.82,2.67,2.94,-2.41
76,2450,726.3677,Success,37.6,3.18,2.29,-3.00
77,2450,-239.6607,Crash,38.04,1.76,4.46,-7.44
78,2451,739.5428,Success,35.16,2.27,1.66,-2.58
79,2451,719.3724,Success,41.6,1.87,2.22,-2.44
80,2451,715.2042,Success,41.48,2.58,2.79,-4.43
81,2451,720.5096,Success,42.85,2.31,1.45,-4.07
82,2451,741.3381,Success,34.96,2.02,3.06,-3.61
83,2451,713.0195,Success,42.61,1.93,3.28,-4.37
84,2451,706.9898,Success,40.38,2.74,3.92,-3.68
85,2451,716.1925,Success,41.24,3.05,1.85,-3.92
86,2452,699.7944,Success,42.67,4.07,4.57,-4.45
87,2452,-249.5688,Crash,40.58,2.18,1.92,-5.78
88,2452,-255.8866,Crash,44.28,2.45,2.41,-5.17
89,2452,-238.8965,Crash,37.43,1.91,2.92,-4.67
90,2452,-250.4877,Crash,42.78,1.95,1.76,-6.01
91,2452,-257.0354,Crash,40.26,3.38,1.93,-5.85
92,2452,-250.0929,Crash,40.42,2.67,2.32,-4.60
93,2452,-255.2006,Crash,39.45,3.2,3.60,-5.89
94,2452,719.6989,Success,37.13,3.58,3.94,-3.16
95,2453,-258.6709,Crash,44.57,2.37,2.68,-4.93
96,2453,717.4291,Success,42.51,2.51,2.98,-2.81
97,2453,714.161,Success,41.07,1.7,3.60,-2.15
98,2453,710.7782,Success,41.2,3.37,2.25,-4.00
99,2453,715.779,Success,37.51,3.42,4.09,-2.77
100,2453,737.6176,Success,36.4,1.31,2.68,-3.75
101,2453,-241.9699,Crash,35.06,3.09,2.61,-3.47
