Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1721,778.6434,Success,13.8,0.92,2.11,-1.92
2,1721,743.2668,Success,15.64,3.74,3.65,-1.87
3,1721,765.5834,Success,15.26,1.43,0.89,-1.62
4,1721,781.0243,Success,14.3,0.79,0.71,-3.23
5,1721,742.8006,Success,16.05,1.82,6.55,-0.40
6,1721,754.1187,Success,15.91,3.55,1.46,-3.28
7,1721,743.1781,Success,15.94,2.62,6.26,-2.89
8,1721,753.4439,Success,13.87,3.38,6.63,-2.71
9,1721,787.5341,Success,11.66,2.66,2.71,-3.20
10,1721,774.3436,Success,12.88,2.88,2.47,-1.08
11,1722,772.9501,Success,13.61,3.2,3.18,-3.31
12,1722,766.7842,Success,14.07,3.58,4.02,-4.12
13,1722,773.2699,Success,12.57,2.91,4.47,-2.07
14,1722,767.1841,Success,15.16,2.6,2.76,-2.94
15,1722,781.1021,Success,12.43,3.39,3.18,-3.50
16,1722,770.7379,Success,14.18,2.95,2.73,-4.00
17,1722,772.6045,Success,13.55,2.97,2.18,-3.38
18,1722,-181.4418,Crash,15.59,3.48,3.79,-5.56
19,1722,767.2391,Success,16.05,1.28,0.86,-1.94
20,1722,782.5335,Success,11.67,3.05,2.90,-3.06
21,1722,-164.0193,Crash,14.82,0.87,0.85,-7.06
22,1722,768.8722,Success,14.12,2.56,3.07,-3.08
23,1722,-165.9546,Crash,14.23,1.27,1.38,-6.29
24,1723,790.2335,Success,11.77,2.12,2.12,-4.32
25,1723,767.739,Success,15.59,2.17,2.79,-4.01
26,1723,758.5701,Success,14.74,2.44,1.13,-1.90
27,1723,-169.3618,Crash,13.54,2.23,2.18,-3.45
28,1723,769.8199,Success,12.52,3.73,4.55,-3.07
29,1723,741.1494,Success,13.03,3.9,5.74,-1.33
30,1723,-186.0845,Crash,15.1,3.23,5.83,-2.48
31,1723,757.1304,Success,15.86,2.05,2.13,-3.63
32,1723,759.5725,Success,14.12,3.05,4.66,-1.65
33,1723,-170.511,Crash,14.82,2.28,3.02,-4.98
34,1724,778.2224,Success,15.03,0.7,0.35,-3.75
35,1724,778.8782,Success,13.38,1.59,0.98,-1.88
36,1724,778.1199,Success,14.02,1.34,0.29,-2.61
37,1724,779.4403,Success,13.98,1.36,1.04,-1.67
38,1724,-162.0113,Crash,12.02,2.7,2.55,-5.09
39,1724,759.8838,Success,14.46,3.61,4.43,-2.60
40,1724,787.394,Success,11.81,3.18,3.00,-3.95
41,1724,768.8424,Success,15.6,2.36,2.45,-3.32
42,1724,-166.1623,Crash,12.7,3.04,2.88,-4.92
43,1724,-159.3758,Crash,11.93,1.47,1.68,-2.88
44,1724,779.7496,Success,11.92,3.53,3.64,-3.34
45,1724,-180.261,Crash,14.82,2.98,3.60,-3.21
46,1724,-184.5411,Crash,16.39,2.57,4.26,-1.69
47,1725,-186.4494,Crash,16.45,2.41,4.26,-2.18
48,1725,788.3294,Success,11.97,1.88,2.42,-4.11
49,1725,762.8946,Success,14.54,2.95,2.29,-1.98
50,1725,772.644,Success,14.1,2.92,2.84,-3.40
51,1725,775.7705,Success,14.24,2.27,2.36,-2.65
52,1725,774.3357,Success,14.86,1.6,1.38,-2.82
53,1725,755.431,Success,15.43,2.99,2.99,-2.61
54,1725,-179.3995,Crash,15.55,3.17,3.78,-4.68
55,1725,781.7419,Success,12.15,1.94,1.28,-4.01
56,1725,772.192,Success,14.34,2.13,0.68,-2.60
57,1725,778.6854,Success,14.63,0.24,2.02,-3.27
58,1726,771.3477,Success,13.69,3.0,3.28,-3.48
59,1726,761.4716,Success,15.28,3.43,4.45,-2.85
60,1726,778.1244,Success,13.47,2.47,2.03,-3.09
61,1726,-177.3745,Crash,15.87,2.5,2.32,-4.64
62,1726,-165.6686,Crash,11.68,3.14,2.91,-4.88
63,1726,765.7444,Success,15.52,2.16,3.21,-3.78
64,1726,-172.6624,Crash,15.48,2.49,2.02,-5.28
65,1726,770.2437,Success,14.52,2.42,3.03,-2.78
66,1726,788.2193,Success,11.98,1.74,1.02,-3.55
67,1726,771.8085,Success,13.81,2.04,4.23,-3.83
68,1726,776.3469,Success,11.85,2.38,3.32,-1.52
69,1726,-172.0753,Crash,13.05,3.85,4.07,-4.56
70,1726,771.1465,Success,15.57,2.11,2.16,-4.33
71,1727,768.7165,Success,16.06,1.99,3.26,-4.40
72,1727,773.7426,Success,14.01,2.45,1.97,-4.41
73,1727,-177.4442,Crash,16.34,2.24,1.21,-4.83
74,1727,767.9258,Success,13.31,3.57,3.04,-2.83
75,1727,782.2469,Success,13.08,1.21,2.42,-4.01
76,1727,772.1593,Success,13.6,2.3,2.28,-2.68
77,1727,769.1883,Success,14.5,1.79,1.79,-3.25
78,1727,759.511,Success,16.29,1.89,1.10,-2.15
79,1727,761.6721,Success,15.93,1.27,2.48,-1.65
80,1727,784.9787,Success,13.64,0.85,1.10,-3.07
81,1727,766.6019,Success,14.21,3.38,2.31,-2.95
82,1728,-172.7595,Crash,14.98,1.68,2.84,-3.06
83,1728,774.9529,Success,13.89,1.98,3.18,-2.97
84,1728,773.0052,Success,16.09,1.44,1.25,-2.64
85,1728,784.9915,Success,12.9,2.08,1.70,-3.81
86,1728,776.2311,Success,11.8,2.04,4.45,-1.14
87,1728,773.5613,Success,13.71,1.83,1.63,-1.87
88,1728,-178.681,Crash,13.07,2.22,5.52,-2.54
89,1728,765.8649,Success,15.06,2.59,2.15,-1.63
90,1728,769.1965,Success,14.16,3.72,3.86,-3.77
91,1728,-167.469,Crash,13.38,1.77,0.55,-2.77
92,1728,766.4704,Success,16.26,0.94,2.08,-2.85
93,1728,-179.434,Crash,15.11,2.93,1.81,-4.69
94,1729,760.8735,Success,16.59,1.9,3.08,-2.54
95,1729,787.1409,Success,13.81,0.33,1.29,-2.43
96,1729,783.5498,Success,14.0,0.61,0.89,-1.65
97,1729,770.6914,Success,16.17,1.09,2.04,-3.77
98,1729,787.484,Success,12.32,1.77,2.23,-2.61
99,1729,764.5837,Success,14.95,3.37,2.90,-4.35
100,1729,-170.502,Crash,14.34,2.34,2.77,-4.89
101,1729,775.7186,Success,13.6,2.62,2.63,-2.31
102,1729,778.1724,Success,14.61,1.45,1.43,-2.72
103,1729,-170.3079,Crash,13.29,3.22,3.18,-5.53
104,1729,782.7117,Success,12.09,2.92,3.27,-3.02
105,1729,780.1023,Success,12.45,3.51,3.34,-3.77
106,1729,-173.7696,Crash,14.88,2.72,2.83,-4.84
107,1729,784.8296,Success,12.66,2.18,2.47,-2.51
108,1730,782.3228,Success,12.16,2.01,2.59,-1.62
109,1730,754.9731,Success,15.22,1.82,5.01,-0.90
110,1730,763.9238,Success,16.44,2.18,2.49,-3.17
111,1730,777.5689,Success,15.52,0.95,1.10,-3.89
112,1730,-170.4141,Crash,14.31,1.99,2.21,-3.30
113,1730,768.3838,Success,15.93,1.91,2.69,-3.26
114,1730,778.9137,Success,14.0,1.84,2.27,-3.69
115,1730,782.6725,Success,12.98,1.52,1.85,-1.95
116,1730,768.3872,Success,15.9,2.49,3.10,-3.78
117,1730,765.569,Success,14.97,2.99,3.26,-2.00
118,1730,760.573,Success,14.58,3.82,3.79,-2.53
119,1731,767.7422,Success,15.93,2.0,1.73,-2.29
120,1731,-175.5638,Crash,13.91,1.52,3.58,-2.32
121,1731,767.9209,Success,14.26,3.04,3.85,-4.29
122,1731,794.9674,Success,12.09,1.22,0.84,-4.28
123,1731,-168.6871,Crash,13.85,2.75,2.37,-6.72
124,1731,-176.4801,Crash,13.78,2.79,4.46,-0.40
125,1731,775.2928,Success,13.27,3.09,3.18,-2.91
126,1731,-160.3666,Crash,12.58,2.04,1.68,-4.59
127,1731,782.0957,Success,13.28,2.15,2.14,-3.54
128,1731,760.585,Success,14.93,3.44,3.58,-4.12
129,1731,765.9083,Success,14.25,3.04,2.81,-1.88
130,1731,768.4026,Success,15.71,1.93,2.62,-2.85
131,1731,771.4848,Success,15.58,1.9,1.61,-3.25
132,1732,781.4091,Success,13.51,1.73,1.67,-3.20
133,1732,-159.0873,Crash,12.17,1.32,1.58,-4.76
134,1732,783.4961,Success,13.07,1.48,2.28,-2.87
135,1732,-176.0274,Crash,13.99,3.6,3.90,-5.64
136,1732,770.141,Success,15.86,1.91,3.10,-2.70
137,1732,783.1729,Success,11.86,3.74,3.82,-4.01
138,1732,783.8317,Success,13.59,1.51,0.62,-3.54
