Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1701,776.2189,Success,13.85,1.82,1.24,-2.14
2,1701,803.4299,Success,9.03,1.85,1.66,-4.01
3,1701,771.2922,Success,12.71,2.68,1.08,-3.27
4,1701,774.917,Success,13.5,2.65,1.73,-2.75
5,1701,792.5072,Success,11.09,2.02,2.26,-3.13
6,1701,-167.0913,Crash,14.31,1.89,1.28,-5.06
7,1701,-165.7823,Crash,14.38,1.18,0.90,-6.23
8,1701,796.0503,Success,9.63,2.52,2.34,-3.25
9,1701,-505.3422,OutOfBounds,13.98,1.95,21.24,5.47
10,1701,-165.0342,Crash,13.49,2.09,1.86,-4.81
11,1701,779.9271,Success,11.31,3.84,3.49,-3.38
12,1702,794.9452,Success,10.11,2.72,2.57,-4.08
13,1702,789.4742,Success,11.02,1.33,1.11,-3.13
14,1702,771.7309,Success,14.29,3.09,2.39,-3.58
15,1702,779.2418,Success,11.47,3.78,4.19,-4.04
16,1702,-327.5256,Spin,10.71,2.78,12.99,0.10
17,1702,671.2308,Success,13.2,3.73,7.76,-2.38
18,1702,748.037,Success,10.72,2.58,1.92,-1.02
19,1702,777.0353,Success,12.17,3.94,3.90,-3.65
20,1703,-515.5189,OutOfBounds,13.97,1.24,20.23,5.12
21,1703,792.9114,Success,10.33,2.1,1.90,-3.36
22,1703,786.5797,Success,12.1,2.2,2.00,-3.70
23,1703,776.9864,Success,12.1,3.34,3.29,-2.51
24,1703,-170.244,Crash,14.18,2.66,2.71,-5.11
25,1703,-165.7237,Crash,12.63,2.81,2.61,-4.52
26,1703,791.0331,Success,11.75,1.03,1.77,-4.36
27,1703,780.3816,Success,10.72,3.26,3.41,-3.12
28,1703,784.2749,Success,10.57,3.99,4.41,-4.11
29,1703,793.8501,Success,9.97,3.11,2.68,-4.28
30,1703,786.8133,Success,11.53,2.57,2.85,-3.76
31,1703,780.6043,Success,11.19,2.07,3.46,-2.45
32,1703,780.3512,Success,11.44,3.93,3.85,-2.20
33,1703,784.3403,Success,11.66,3.03,2.81,-4.02
34,1704,773.8811,Success,14.12,2.59,2.60,-3.83
35,1704,776.5284,Success,13.12,3.14,2.70,-4.24
36,1704,-154.1743,Crash,9.85,2.6,2.71,-4.88
37,1704,769.6904,Success,14.03,3.49,4.09,-4.09
38,1704,776.8144,Success,14.58,0.88,1.88,-3.12
39,1704,786.0051,Success,10.12,3.52,4.13,-3.72
40,1704,794.4905,Success,10.88,1.51,1.80,-4.27
41,1704,-153.1612,Crash,9.22,2.6,3.10,-4.58
42,1704,796.807,Success,10.71,0.99,1.17,-3.55
43,1704,-155.6156,Crash,10.65,2.1,2.35,-5.63
44,1704,783.3472,Success,12.59,1.24,2.17,-3.00
45,1704,-163.3072,Crash,11.27,3.45,2.85,-4.55
46,1704,794.1487,Success,10.66,2.01,1.70,-4.16
47,1704,-161.5092,Crash,12.32,2.35,1.88,-5.13
48,1705,774.1748,Success,11.76,2.83,4.76,-2.83
49,1705,774.6254,Success,13.43,2.27,0.60,-4.49
50,1705,787.0602,Success,11.39,2.96,2.65,-4.11
51,1705,796.9171,Success,9.68,2.05,2.43,-3.19
52,1705,787.5732,Success,11.48,2.4,2.83,-4.32
53,1705,771.8418,Success,12.22,3.72,3.65,-2.41
54,1705,-168.9821,Crash,14.31,2.0,1.89,-5.27
55,1705,791.1262,Success,9.74,2.69,3.02,-2.62
56,1705,-163.9647,Crash,12.49,2.71,2.72,-5.24
57,1705,-148.9375,Crash,8.9,2.07,2.19,-5.64
58,1705,-163.4201,Crash,12.77,2.39,1.61,-5.13
