Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,801,-237.6689,Spin,10.8,1.18,3.28,4.01
2,801,903.4605,Success,10.82,4.19,2.57,-3.05
3,801,920.7113,Success,5.31,4.79,6.35,-2.32
4,801,-177.934,Crash,11.84,0.64,6.59,-5.58
5,801,851.6124,Success,7.68,6.26,3.86,-1.01
6,801,-924.4146,OutOfBounds,5.5,1.15,43.87,8.93
7,802,969.3063,Success,2.81,2.32,2.76,-1.85
8,802,870.0562,Success,12.96,4.96,6.00,-3.31
9,802,914.9623,Success,9.41,4.12,3.86,-2.17
10,802,-217.8705,Spin,13.54,2.76,1.47,-0.17
11,802,992.5103,Success,2.03,1.09,1.12,-1.13
12,802,-603.405,OutOfBounds,10.53,6.46,36.44,-4.96
13,802,974.479,Success,2.79,3.91,4.04,-1.51
14,802,-189.9021,Crash,12.04,4.81,4.05,-4.45
15,802,-205.171,Crash,11.53,5.75,5.24,-4.99
16,802,921.607,Success,9.69,2.36,4.11,-2.91
17,803,-452.2712,MissedZone,10.4,6.7,29.29,-2.44
18,803,-198.3999,Crash,13.94,2.88,5.96,-3.88
19,803,-221.7519,Spin,15.33,1.76,2.18,-1.52
20,803,-215.0874,Crash,16.44,3.86,4.58,-4.62
21,803,-441.1739,MissedZone,8.31,3.71,24.20,-3.27
22,803,-263.1747,Spin,14.36,3.28,5.70,-3.97
23,803,-194.0622,Crash,13.82,4.26,4.77,-4.85
24,803,912.4675,Success,7.64,3.58,3.04,-2.13
25,804,-306.7523,Spin,14.36,5.58,5.67,-2.55
26,804,-478.603,Spin,4.09,6.92,20.82,8.24
27,804,-324.0053,Spin,6.34,5.23,12.69,2.14
28,804,-464.07,Spin,11.37,2.32,27.63,4.48
29,804,-242.8925,Spin,14.72,1.81,5.24,0.30
30,805,-362.501,MissedZone,3.47,2.62,25.77,-1.33
31,805,-211.954,Spin,15.78,1.46,1.08,2.07
32,805,-147.4843,MissedZone,10.65,2.24,9.36,-2.77
33,805,-300.1328,Spin,4.01,5.9,8.05,4.09
34,805,-965.0327,Spin,5.4,5.11,26.41,-2.77
35,806,900.5228,Success,9.1,4.79,4.74,-3.15
36,806,986.6771,Success,2.24,5.42,5.39,-1.67
37,806,-234.396,Spin,14.33,3.95,6.69,1.19
38,806,-232.3522,Spin,15.46,3.85,1.38,0.74
39,806,-190.7826,Crash,9.65,6.26,5.83,-4.33
40,806,-161.2877,Crash,6.87,2.36,3.72,-2.42
41,806,-222.4101,Spin,13.92,1.77,4.38,-0.62
42,806,-242.2002,Spin,14.85,6.15,5.83,-1.22
43,806,-324.9625,Spin,3.86,2.88,14.08,1.77
44,807,-443.3141,MissedZone,3.43,3.4,20.97,-4.21
45,807,-151.9527,Crash,6.67,2.2,1.63,-3.99
