Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1801,734.8606,Success,18.49,2.73,4.18,-3.92
2,1801,735.4558,Success,17.08,2.99,4.47,-2.12
3,1801,762.1065,Success,16.16,1.16,1.62,-2.06
4,1801,749.7914,Success,17.35,2.8,2.74,-4.05
5,1801,737.3219,Success,15.6,3.4,3.42,-2.35
6,1801,738.1635,Success,18.63,2.61,3.53,-2.42
7,1801,743.0005,Success,14.49,3.74,3.71,-0.24
8,1801,741.7844,Success,16.52,2.52,4.09,-2.71
9,1801,765.1606,Success,15.13,2.64,3.46,-1.58
10,1802,747.8593,Success,16.32,1.58,2.50,-0.65
11,1802,739.314,Success,16.09,2.99,4.55,-2.50
12,1802,738.7067,Success,18.31,1.52,3.40,-3.00
13,1802,754.2554,Success,15.67,2.99,1.96,-2.00
14,1802,769.2278,Success,14.22,1.59,1.69,-1.88
15,1802,738.8591,Success,17.56,2.81,3.67,-1.05
16,1802,751.4003,Success,16.63,0.98,3.20,-2.76
17,1802,771.0426,Success,13.44,2.89,3.78,-3.51
18,1802,752.4559,Success,17.37,2.28,1.53,-1.54
19,1803,755.4534,Success,16.75,1.7,2.94,-2.22
20,1803,753.8728,Success,15.93,2.58,3.55,-2.68
21,1803,748.228,Success,17.43,2.9,2.69,-3.98
22,1803,-248.5041,Spin,15.86,3.05,3.08,-6.05
23,1803,742.2718,Success,16.33,2.52,3.87,-2.51
24,1803,737.023,Success,17.53,3.08,3.79,-2.40
25,1803,728.0643,Success,17.63,3.24,4.08,-1.35
26,1803,739.8369,Success,16.94,3.28,3.41,-1.69
27,1803,748.6866,Success,15.15,3.15,5.51,-2.45
28,1803,766.3956,Success,17.19,0.81,0.72,-2.89
29,1803,736.2186,Success,18.15,3.68,4.71,-3.79
30,1804,764.8637,Success,15.1,2.01,1.60,-2.22
31,1804,-182.8966,Crash,16.23,2.6,2.50,-5.11
32,1804,766.0941,Success,16.54,0.79,1.25,-1.55
33,1804,738.9723,Success,18.57,2.69,3.16,-3.85
34,1804,751.526,Success,16.65,3.66,4.36,-4.08
35,1804,-194.4001,Crash,17.7,3.08,3.97,-5.36
36,1804,780.8809,Success,13.58,1.1,1.32,-2.39
37,1804,768.9667,Success,14.31,1.96,2.84,-2.05
38,1804,779.3276,Success,13.84,0.46,1.69,-2.17
39,1804,765.3206,Success,13.24,4.1,4.31,-3.50
40,1804,751.4068,Success,18.2,1.18,1.56,-1.83
41,1805,-177.4447,Crash,14.17,3.57,2.65,-5.64
42,1805,764.4962,Success,15.69,1.84,2.69,-3.46
43,1805,-185.9848,Crash,16.83,3.14,3.12,-6.18
44,1805,776.2137,Success,13.95,2.25,1.56,-2.66
45,1805,-191.9985,Crash,18.5,2.79,1.75,-5.35
46,1805,-295.458,Spin,17.93,3.64,4.82,-6.97
47,1805,755.7379,Success,15.72,2.27,1.59,-3.55
48,1805,749.1306,Success,16.13,2.78,2.19,-2.54
49,1805,-169.6708,Crash,14.51,1.17,0.79,-4.58
50,1805,-172.1253,Crash,13.55,2.81,3.15,-4.84
51,1805,771.1791,Success,14.26,1.42,0.42,-0.62
52,1805,742.8661,Success,17.26,3.18,3.96,-1.12
53,1806,731.3316,Success,18.37,2.78,4.07,-2.39
54,1806,776.1876,Success,14.97,0.61,0.97,-2.78
55,1806,760.9368,Success,14.89,1.87,2.87,-0.57
56,1806,-305.3304,Spin,14.32,3.87,1.51,-0.63
57,1806,749.6963,Success,15.85,2.14,3.90,-3.10
58,1806,752.9569,Success,14.79,3.89,4.70,-1.62
59,1806,759.5217,Success,14.35,2.56,3.35,-2.01
60,1806,763.7229,Success,17.18,1.64,2.18,-4.14
61,1806,769.7661,Success,13.89,2.21,2.96,-2.52
62,1807,739.9912,Success,14.75,2.8,4.88,-1.12
63,1807,754.9903,Success,13.36,3.2,3.77,-0.77
64,1807,745.4855,Success,18.12,1.45,2.46,-1.15
65,1807,-191.6107,Crash,18.17,2.79,2.39,-5.71
66,1807,756.36,Success,15.35,3.08,3.78,-1.22
67,1807,738.7366,Success,18.13,2.52,4.52,-1.37
68,1807,769.2331,Success,14.92,1.61,2.46,-3.92
69,1807,777.3767,Success,13.91,1.27,0.73,-3.29
70,1807,754.245,Success,14.32,2.75,4.44,-1.61
71,1807,756.4997,Success,14.36,3.08,3.57,-2.32
72,1807,730.71,Success,18.01,3.06,4.55,-0.75
73,1808,-269.7914,Spin,16.09,2.51,2.51,-5.40
74,1808,754.5632,Success,15.24,2.5,2.30,-1.67
75,1808,-238.8503,Spin,18.62,1.7,1.70,-4.86
76,1808,752.9696,Success,13.27,3.48,3.95,-1.79
77,1808,736.3096,Success,18.14,3.41,2.64,-2.49
78,1808,742.9895,Success,17.4,2.9,2.86,-2.34
79,1808,752.5822,Success,16.89,1.06,0.47,-0.92
80,1808,737.3912,Success,16.8,2.58,3.34,-2.55
81,1808,-243.3405,Spin,18.52,1.86,1.87,-6.35
82,1808,732.6085,Success,16.69,2.77,5.37,-1.91
83,1809,726.187,Success,17.89,3.09,4.31,-2.58
84,1809,755.5365,Success,17.51,0.74,1.43,-3.73
85,1809,764.666,Success,14.98,1.12,1.47,-1.99
