Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1141,-127.4443,Crash,5.28,1.63,1.61,-4.50
2,1141,833.9232,Success,3.59,1.64,1.83,-1.58
3,1141,-124.547,Crash,4.77,1.45,1.62,-4.43
4,1141,856.9983,Success,2.05,2.03,2.05,-1.87
5,1141,837.4789,Success,3.41,2.82,2.86,-2.47
6,1141,854.4134,Success,2.16,2.48,2.51,-1.99
7,1141,846.9849,Success,2.58,2.9,2.89,-2.58
8,1141,-122.2443,Crash,3.84,2.65,2.61,-3.82
9,1141,824.1112,Success,5.25,1.25,1.32,-2.70
10,1141,-127.1404,Crash,4.98,1.86,1.73,-4.85
11,1141,862.54,Success,1.65,2.13,2.13,-0.38
12,1141,850.7151,Success,2.33,2.26,2.28,-1.95
13,1141,841.6596,Success,3.33,1.81,1.66,-2.86
14,1141,841.5549,Success,2.87,3.36,3.35,-2.45
15,1141,-128.2513,Crash,5.0,1.89,1.84,-3.59
16,1141,858.5534,Success,1.89,1.44,1.43,-1.39
17,1141,832.6051,Success,3.52,2.4,2.12,-3.09
18,1141,858.0397,Success,1.91,2.29,2.31,-0.82
19,1141,829.7658,Success,4.16,1.6,2.01,-2.12
20,1141,-114.5047,Crash,3.22,0.64,0.54,-3.72
21,1141,-131.8796,Crash,5.14,3.02,2.87,-4.07
22,1141,-124.4662,Crash,5.57,1.06,1.44,-3.98
23,1141,-124.6813,Crash,4.07,2.79,3.08,-3.84
24,1141,-118.63,Crash,4.06,1.31,1.00,-3.65
25,1141,-119.0654,Crash,3.67,1.57,1.33,-4.63
26,1141,835.2741,Success,3.38,2.69,2.51,-2.99
27,1141,840.7414,Success,3.28,1.4,1.51,-2.40
28,1141,-123.4105,Crash,3.81,3.17,3.14,-3.53
29,1141,856.5324,Success,1.97,2.89,2.90,-0.73
30,1141,840.9251,Success,3.15,2.16,2.30,-3.03
31,1141,851.0895,Success,1.99,2.99,3.15,-1.53
32,1142,-123.2729,Crash,4.78,1.54,1.92,-3.70
33,1142,800.709,Success,4.9,2.3,2.37,-3.15
34,1142,853.813,Success,2.23,0.96,0.99,-1.86
35,1142,837.384,Success,3.44,2.17,2.33,-3.21
36,1142,861.4669,Success,1.74,0.51,0.51,-0.80
37,1142,-129.3934,Crash,4.95,2.64,2.55,-4.35
38,1142,-123.6441,Crash,4.66,1.37,1.04,-4.24
39,1142,-126.9191,Crash,4.91,1.87,2.14,-4.61
40,1142,-129.7341,Crash,4.92,2.67,2.67,-4.06
41,1142,-131.7018,Crash,4.89,3.54,3.68,-3.81
42,1142,862.54,Success,1.7,1.27,1.27,-0.37
43,1142,-123.4948,Crash,4.36,1.76,2.15,-4.21
44,1142,-131.2221,Crash,5.31,2.49,2.52,-4.07
45,1142,-121.089,Crash,3.82,2.21,2.11,-4.02
46,1142,855.4189,Success,2.04,3.27,3.26,-1.78
47,1142,-123.7476,Crash,3.92,2.61,2.78,-3.61
48,1142,855.1871,Success,2.25,0.34,0.32,-1.97
49,1142,861.6782,Success,1.74,2.81,2.81,-0.92
50,1142,-127.0759,Crash,4.51,2.74,2.62,-4.39
51,1142,826.6885,Success,4.52,1.7,1.97,-3.30
52,1142,848.8703,Success,2.43,3.5,3.52,-1.91
53,1142,816.273,Success,4.39,2.87,3.32,-2.70
54,1142,847.3658,Success,2.91,1.18,1.26,-3.20
55,1142,860.7813,Success,1.72,1.8,1.80,-0.85
56,1142,849.2367,Success,2.45,2.9,2.91,-2.34
57,1142,847.571,Success,2.75,0.83,0.85,-2.37
58,1142,859.6712,Success,1.84,1.61,1.61,-1.19
59,1142,856.8407,Success,1.99,2.0,1.99,-1.54
60,1142,-120.3754,Crash,3.95,1.95,1.57,-3.73
61,1142,-119.843,Crash,3.55,2.31,2.37,-3.74
62,1142,840.2434,Success,3.5,0.63,0.62,-2.33
63,1142,842.7379,Success,2.95,2.02,1.94,-3.03
64,1143,827.3211,Success,4.21,1.11,0.88,-2.97
65,1143,831.4535,Success,3.78,2.49,2.65,-3.00
66,1143,818.5215,Success,4.83,2.47,2.28,-3.44
67,1143,838.0753,Success,3.27,2.04,1.81,-2.35
68,1143,821.2978,Success,5.51,1.29,1.19,-3.05
69,1143,849.0195,Success,2.58,1.08,1.01,-2.20
70,1143,-127.3164,Crash,4.73,2.02,2.14,-3.79
71,1143,846.4219,Success,2.83,1.5,1.53,-3.04
72,1143,-130.6902,Crash,5.46,1.73,1.73,-4.70
73,1143,854.8336,Success,2.16,1.85,1.85,-1.58
