Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,301,-974.7166,CeilingHit,6.69,4.88,14.95,7.21
2,302,-1222.101,OutOfBounds,5.2,4.26,32.53,5.49
3,302,-173.5136,Crash,3.38,1.86,2.06,-3.44
4,302,1011.6552,Success,2.34,4.48,5.16,-2.02
5,302,-685.3226,OutOfBounds,6.99,5.46,40.55,7.17
6,303,-914.1689,CeilingHit,6.05,4.49,1.93,10.17
7,303,-871.6088,CeilingHit,8.5,3.04,2.90,12.11
8,303,-911.3457,CeilingHit,7.61,1.36,9.35,11.74
9,303,1010.9486,Success,3.27,3.36,3.27,-1.80
10,304,-962.8437,CeilingHit,8.07,6.31,20.90,13.87
11,304,1020.6452,Success,2.52,5.76,5.70,-2.27
12,304,-917.8532,CeilingHit,8.83,4.9,10.04,12.67
13,304,1011.3216,Success,3.28,3.2,3.23,-2.31
14,304,-184.0664,Crash,3.84,4.99,4.97,-2.68
15,305,-942.3165,CeilingHit,7.6,3.23,17.92,14.29
16,305,-536.1817,OutOfBounds,6.63,3.69,30.10,7.59
17,305,-166.6598,Crash,2.59,3.67,3.72,-2.54
18,305,-168.886,Crash,2.56,5.12,5.23,-2.67
19,305,-978.2271,CeilingHit,8.76,1.56,27.35,13.82
20,306,-212.1984,Crash,7.54,3.92,3.74,-3.88
21,306,-188.8924,Crash,5.29,1.68,1.61,-3.73
22,306,1026.2779,Success,2.23,2.56,2.59,-1.69
23,306,-827.7825,OutOfBounds,8.37,4.23,35.20,12.95
24,307,-813.0383,OutOfBounds,5.81,5.07,38.19,11.82
25,307,-902.1797,CeilingHit,9.79,4.94,13.79,15.55
26,307,-886.9912,CeilingHit,11.59,3.93,10.28,14.62
27,307,-236.6529,MissedZone,8.09,6.21,8.31,-3.37
28,307,995.3619,Success,4.0,5.96,5.81,-2.43
29,308,-948.1238,CeilingHit,6.58,4.67,15.41,11.28
30,308,-195.8661,Crash,4.49,4.82,5.66,-1.71
31,308,-935.3359,CeilingHit,8.73,4.29,14.99,13.57
32,308,1031.4117,Success,1.91,3.57,3.57,-1.86
33,308,-176.2907,Crash,3.53,4.1,4.11,-3.51
34,308,-323.784,MissedZone,9.49,4.06,23.78,-3.93
35,309,-994.7133,CeilingHit,10.88,4.01,30.18,12.51
36,309,-948.8209,CeilingHit,10.8,4.87,20.00,12.56
37,309,-496.8608,OutOfBounds,6.62,3.53,32.58,3.56
38,310,-886.8314,CeilingHit,10.89,4.71,8.22,15.36
39,310,-657.4469,OutOfBounds,3.36,3.31,36.57,12.78
40,310,-900.377,CeilingHit,10.15,4.08,10.03,13.98
41,310,1019.8229,Success,2.61,5.46,5.53,-2.02
42,310,-213.1575,MissedZone,4.86,6.84,9.18,-2.48
43,311,-216.7174,Crash,7.27,4.28,2.72,-3.29
44,311,995.4965,Success,4.26,4.34,4.12,-1.92
45,311,-886.9174,CeilingHit,10.2,4.82,5.51,14.55
46,311,1027.9001,Success,2.13,2.96,2.97,-1.53
47,311,1030.9793,Success,2.0,2.69,2.70,-1.79
48,312,-952.3018,CeilingHit,7.95,3.93,17.21,14.70
49,312,-868.2244,CeilingHit,9.38,3.41,4.79,17.62
50,312,-206.1276,Crash,6.85,4.66,4.69,-5.69
51,312,-208.1125,Crash,7.47,3.03,2.30,-5.18
52,312,-676.882,OutOfBounds,7.67,5.51,37.39,11.96
53,313,-207.9631,Crash,6.7,4.06,3.71,-3.30
54,313,1023.9901,Success,2.61,1.33,1.33,-2.06
55,313,-660.1725,OutOfBounds,9.88,4.13,30.28,11.83
56,313,-1084.1903,CeilingHit,8.37,4.64,27.09,15.03
57,314,-964.3965,CeilingHit,7.27,2.77,20.17,14.25
58,314,-875.7374,CeilingHit,9.89,3.41,2.79,12.93
59,314,987.9488,Success,5.5,3.56,3.67,-2.49
60,314,-917.2442,CeilingHit,11.19,4.8,14.15,14.34
61,315,-888.1176,CeilingHit,9.87,4.41,6.44,15.11
62,315,-223.3315,Crash,8.93,3.78,3.89,-3.65
63,315,-197.6276,Crash,4.91,3.93,3.59,-2.50
64,315,-177.7492,Crash,3.49,5.38,5.31,-2.95
65,315,-880.6068,CeilingHit,11.0,3.38,2.16,12.40
66,316,-237.4441,Crash,8.81,4.81,3.11,-3.26
67,316,-201.8506,Crash,6.67,4.74,4.42,-5.97
68,316,-219.4132,Crash,7.76,1.54,5.16,-4.04
69,316,-896.5981,CeilingHit,11.17,5.59,5.57,13.02
70,317,-589.9678,OutOfBounds,8.13,4.23,33.73,4.59
71,317,-949.7285,CeilingHit,8.99,4.52,15.64,13.83
72,317,-885.1147,CeilingHit,10.18,4.35,6.53,14.72
73,318,-868.5019,CeilingHit,10.92,2.28,4.91,15.31
74,318,-176.2534,Crash,3.11,4.78,4.89,-2.50
75,318,-873.7633,CeilingHit,10.27,3.29,4.11,14.05
76,318,1027.2846,Success,1.76,5.31,5.23,-0.74
77,318,-193.5162,MissedZone,4.12,5.6,6.04,-3.55
78,318,-574.6446,OutOfBounds,4.96,3.07,31.28,11.16
79,319,-234.2242,Crash,5.59,5.07,3.97,-3.14
80,319,-194.0441,Crash,5.13,2.93,2.03,-3.31
81,319,-910.6893,CeilingHit,7.85,3.86,8.91,14.32
82,320,-914.2611,CeilingHit,9.52,4.65,9.28,14.10
83,320,-894.0147,CeilingHit,9.23,3.46,6.12,13.40
84,320,-941.8807,CeilingHit,9.26,4.17,9.37,14.88
85,321,-872.2268,CeilingHit,9.71,2.6,1.60,12.73
86,321,-212.902,Crash,7.03,3.95,2.73,-2.60
87,321,-994.9277,CeilingHit,3.92,0.45,29.06,13.32
88,321,981.6747,Success,5.31,4.07,4.38,-1.89
89,322,-875.3784,CeilingHit,11.15,3.19,4.95,12.89
90,322,-488.9057,OutOfBounds,6.45,6.13,30.59,-0.96
91,322,-265.7754,MissedZone,6.48,4.23,11.18,-2.63
92,323,-189.9468,Crash,5.29,2.15,1.99,-3.04
93,323,-927.2149,CeilingHit,8.05,5.13,11.30,13.88
94,323,-350.1981,Spin,8.15,4.85,3.86,8.41
95,323,-858.9997,CeilingHit,7.1,0.24,0.87,12.90
96,324,-948.6109,CeilingHit,8.86,4.47,14.14,13.05
97,324,-529.5874,Spin,10.84,2.89,6.89,11.40
98,325,-622.7732,OutOfBounds,5.56,2.49,33.00,8.97
99,325,-283.6004,MissedZone,4.45,3.99,17.63,-1.89
100,325,-464.2506,Spin,7.66,5.61,6.88,8.07
101,326,-555.6913,Spin,7.72,3.44,12.55,11.38
102,326,-918.9817,CeilingHit,6.17,2.57,11.68,13.57
103,326,-1036.3417,CeilingHit,4.97,3.39,26.91,13.36
104,327,-940.1565,CeilingHit,11.5,5.72,12.77,12.00
105,327,-675.7702,OutOfBounds,3.24,4.63,40.20,5.31
106,328,-849.3871,OutOfBounds,5.68,4.02,31.96,13.34
107,328,-899.1338,CeilingHit,11.31,2.78,7.77,12.94
108,328,-910.1933,CeilingHit,9.02,5.36,5.30,9.96
109,329,-907.561,CeilingHit,7.47,4.4,6.44,12.37
110,329,-626.4556,Spin,9.47,4.57,12.81,11.30
111,330,-959.5192,CeilingHit,5.36,4.43,17.14,14.22
112,330,-964.2704,CeilingHit,6.6,0.55,21.43,12.38
113,330,1029.226,Success,1.75,3.22,3.21,-0.97
114,330,-495.0504,Spin,10.96,3.72,3.71,8.55
115,330,1024.7465,Success,2.29,2.35,2.38,-0.78
116,330,-342.2951,Spin,10.26,3.21,5.02,6.17
117,331,-896.5063,CeilingHit,5.88,1.97,8.58,13.70
118,331,-878.0045,CeilingHit,10.02,3.56,3.04,12.39
119,331,-913.8858,CeilingHit,9.15,3.16,10.48,12.13
120,332,-595.3872,OutOfBounds,4.03,4.23,36.07,7.90
121,332,-925.6276,CeilingHit,8.45,1.6,12.88,12.57
122,333,-924.9594,CeilingHit,6.65,5.38,9.74,13.30
123,333,-979.6601,CeilingHit,4.56,4.56,16.05,15.30
124,333,-213.0353,MissedZone,4.82,5.52,6.85,-0.65
125,334,-973.5967,CeilingHit,5.64,3.88,19.87,14.23
126,334,-898.6056,CeilingHit,6.21,1.26,7.53,13.21
127,334,-624.9581,OutOfBounds,2.5,4.23,30.18,8.28
128,334,1032.0536,Success,1.82,4.2,4.22,-1.15
129,335,-1012.8273,CeilingHit,3.73,1.7,26.74,12.34
130,335,1014.2297,Success,2.64,5.43,5.46,-1.76
131,335,1021.0936,Success,2.63,3.4,3.42,-1.88
132,335,-172.4906,Crash,3.43,1.68,1.71,-3.06
133,336,-586.3799,OutOfBounds,5.72,4.93,31.61,7.93
134,336,-922.1336,CeilingHit,8.28,4.65,5.99,13.14
135,336,-936.0759,CeilingHit,5.83,2.01,15.65,14.08
136,337,978.4347,Success,4.27,4.14,3.82,-1.79
137,337,1005.6776,Success,3.99,2.62,2.57,-2.25
138,337,-222.6008,MissedZone,2.59,4.08,9.15,-1.38
139,337,1026.142,Success,1.97,3.99,4.02,-2.14
140,337,-910.1421,CeilingHit,8.47,4.92,9.28,12.58
141,337,-199.3813,Crash,5.81,1.11,2.07,-3.51
142,338,-420.5652,Spin,9.84,3.05,10.60,6.37
143,338,-202.3381,MissedZone,4.51,5.49,6.72,-0.98
144,339,-595.1325,Spin,8.2,2.67,16.16,11.21
145,339,-207.6592,Crash,5.79,2.98,3.23,-1.04
146,339,1006.1328,Success,3.52,3.43,3.51,-1.66
147,339,-985.7138,CeilingHit,2.76,2.59,6.73,7.96
148,340,-1022.8308,CeilingHit,10.76,2.95,26.34,11.04
149,340,-969.4597,CeilingHit,10.19,5.81,13.56,11.81
150,341,-1038.7328,CeilingHit,7.01,2.54,22.07,9.48
151,341,1033.3005,Success,1.78,3.67,3.67,-0.91
152,341,-639.773,Spin,10.49,4.67,11.35,10.56
153,342,-1123.4189,CeilingHit,5.08,2.73,34.12,8.65
154,342,-310.809,Spin,10.15,3.76,1.85,1.99
155,343,-884.3848,OutOfBounds,7.59,1.27,32.56,5.80
156,343,-697.6608,OutOfBounds,9.5,4.81,34.32,2.11
157,344,-1188.6871,CeilingHit,2.2,2.62,33.55,9.09
158,344,-404.0781,Spin,9.56,5.85,11.20,0.94
159,345,-527.7199,Spin,9.73,4.13,11.26,6.40
160,345,-214.7082,Crash,4.74,2.84,4.70,-1.24
161,346,-709.1349,OutOfBounds,6.92,2.3,40.62,7.25
162,346,-571.2767,OutOfBounds,7.03,3.93,30.29,0.61
163,347,-921.1518,OutOfBounds,10.56,0.51,30.13,7.19
164,347,-944.1175,CeilingHit,8.93,3.6,8.70,10.58
165,348,-350.2505,TimeLimit,10.21,2.19,15.01,4.50
166,349,-924.5963,OutOfBounds,11.53,4.58,30.82,6.29
167,349,953.3653,Success,10.54,2.62,1.85,-2.15
168,349,-618.553,OutOfBounds,3.82,5.58,36.23,-0.19
169,350,-616.0454,OutOfBounds,5.66,3.55,36.12,-0.93
170,350,1030.6937,Success,1.93,3.06,3.10,-1.49
171,350,-904.0585,OutOfBounds,10.99,4.97,39.08,6.40
172,350,1025.6922,Success,2.29,2.95,3.00,-1.33
173,351,-606.733,OutOfBounds,8.26,4.88,32.44,4.07
174,351,-316.2658,MissedZone,11.5,5.98,11.51,-3.05
175,352,-520.0158,OutOfBounds,6.46,5.82,31.07,2.37
176,352,-366.3276,MissedZone,4.12,4.37,27.50,-4.14
177,353,-938.2271,CeilingHit,2.72,4.7,11.60,12.24
178,353,-246.2016,MissedZone,1.96,4.18,12.35,-2.89
179,354,-1227.1855,CeilingHit,10.36,4.23,32.62,9.27
180,354,-963.5724,CeilingHit,3.71,1.62,14.91,11.20
181,354,1012.9368,Success,3.0,5.34,5.33,-2.01
182,354,-236.741,Crash,10.86,4.71,5.33,-4.49
183,354,1007.1459,Success,3.33,2.59,2.32,-2.48
184,354,1021.8255,Success,2.64,2.6,2.58,-1.85
185,355,-1012.4318,CeilingHit,3.68,4.32,10.45,9.85
186,355,-210.2038,MissedZone,4.11,5.52,6.24,-2.02
187,356,-733.6236,Spin,4.65,1.14,25.13,12.18
188,356,-1034.9897,CeilingHit,11.45,3.55,23.51,12.62
189,356,-757.9282,OutOfBounds,6.87,3.59,31.05,9.82
190,357,-946.7134,CeilingHit,11.31,1.52,12.74,11.67
191,357,-1017.5295,CeilingHit,10.79,5.39,18.38,8.54
192,358,-233.4662,Crash,8.58,3.13,5.56,-2.51
193,358,1010.3476,Success,3.34,3.2,2.97,-2.12
194,358,-273.362,MissedZone,6.23,1.41,15.36,-4.21
195,358,-238.6846,Crash,8.86,3.29,5.88,-2.54
196,359,-228.1728,Crash,5.77,5.91,3.67,-0.95
197,359,-193.984,Crash,4.95,3.14,3.32,-4.32
198,359,970.9952,Success,6.16,5.58,4.83,-2.23
199,359,-304.7827,MissedZone,4.24,6.14,15.69,-2.45
200,359,1027.2496,Success,2.01,3.59,3.61,-1.45
201,360,-225.5119,Crash,8.83,3.52,2.29,-2.76
202,360,-664.1483,OutOfBounds,6.7,1.96,30.59,8.24
203,360,1018.6866,Success,2.87,2.46,2.52,-2.19
204,361,-326.6675,MissedZone,7.65,3.41,13.04,-5.22
205,361,-507.6823,OutOfBounds,6.94,4.75,30.43,-2.66
206,361,1006.03,Success,2.87,4.03,3.94,-1.22
207,362,-1035.1671,CeilingHit,10.73,4.23,21.43,11.94
208,362,-927.937,CeilingHit,11.69,2.6,10.22,11.05
209,362,-200.4334,Crash,5.42,4.71,4.67,-3.97
210,363,-854.8658,OutOfBounds,10.8,3.27,35.86,10.89
211,363,-1052.2788,CeilingHit,9.87,6.78,18.54,9.67
212,363,-221.9824,Crash,7.18,4.02,4.95,-2.92
213,364,948.7608,Success,6.58,5.36,2.68,-1.56
214,364,-191.4852,MissedZone,4.44,6.13,6.06,-3.09
215,364,-663.992,OutOfBounds,2.24,4.11,32.62,8.05
216,365,-723.6672,OutOfBounds,7.98,3.1,35.38,3.95
217,365,1022.5582,Success,2.0,5.6,5.64,-1.66
218,365,-241.7917,MissedZone,10.3,5.03,7.31,-5.35
219,365,-230.9938,MissedZone,7.66,5.82,7.68,-2.74
220,366,-1121.5471,CeilingHit,11.12,5.99,20.16,7.54
221,366,-647.5646,OutOfBounds,6.83,3.99,41.85,3.26
222,367,-306.6081,MissedZone,6.14,3.33,23.06,-4.04
223,367,-944.2167,CeilingHit,2.86,2.9,16.33,13.31
224,368,-597.0884,OutOfBounds,5.13,4.14,40.76,2.83
225,368,988.4454,Success,4.64,6.17,5.84,-2.14
226,368,-618.2828,Spin,11.64,2.73,3.41,9.48
227,369,-971.1255,CeilingHit,6.69,3.82,9.81,11.22
228,369,-932.0287,CeilingHit,8.09,3.67,11.41,10.47
229,370,-1091.2559,CeilingHit,11.38,1.67,25.36,10.98
230,370,979.1287,Success,6.01,4.69,4.05,-1.69
231,370,-204.4506,Crash,6.11,5.53,5.77,-2.81
232,370,1027.5567,Success,1.94,5.79,5.75,-1.42
233,370,-572.2559,OutOfBounds,9.33,3.67,38.67,-2.04
