Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,2721,-225.9159,Crash,41.71,3.03,3.87,-5.18
2,2721,775.8035,Success,43.45,0.98,2.25,-2.43
3,2721,-219.416,Crash,42.99,1.04,3.98,-3.04
4,2721,763.8643,Success,43.9,0.68,3.76,-1.72
5,2721,732.0449,Success,42.87,3.44,7.49,-1.49
6,2721,757.5914,Success,42.11,3.09,4.55,-4.20
7,2722,743.8328,Success,44.63,2.41,6.14,-1.85
8,2722,-233.7698,Crash,42.65,2.28,7.68,-4.98
9,2722,753.9624,Success,42.22,2.21,6.67,-3.30
10,2722,-238.7415,Crash,42.21,3.82,2.75,-2.28
11,2722,759.6528,Success,43.4,1.6,2.73,-1.20
12,2722,759.6119,Success,43.6,2.33,5.75,-3.77
13,2722,-294.5449,MissedZone,43.75,2.95,15.57,-1.89
14,2723,-220.3176,Crash,44.25,0.94,4.21,-2.34
15,2723,762.6199,Success,42.41,2.27,1.91,-1.93
16,2723,-240.4474,Crash,42.65,1.39,8.64,-1.58
17,2723,-237.8182,Crash,41.68,0.48,8.39,-1.79
18,2723,-215.3694,Crash,41.92,0.85,4.84,-3.80
19,2723,756.9181,Success,43.08,1.29,3.87,-2.96
20,2724,746.8982,Success,42.28,2.16,4.28,-1.26
21,2724,759.9326,Success,41.99,2.6,1.75,-1.19
22,2724,758.2501,Success,42.57,2.61,2.44,-3.65
23,2724,-212.8729,Crash,42.69,1.01,3.63,-4.06
24,2724,-261.9069,Crash,42.77,1.61,11.73,-2.13
25,2724,-280.4183,Crash,44.4,2.77,12.12,-1.11
26,2725,698.9436,Success,43.94,2.6,9.15,-1.69
27,2725,-265.2273,Crash,43.91,2.63,11.85,-4.95
28,2725,747.3317,Success,42.95,2.05,4.45,-1.76
29,2725,-216.3084,Crash,43.7,0.72,4.98,-3.32
30,2725,758.9991,Success,42.37,2.85,2.85,-2.83
31,2725,-256.4181,Crash,41.66,2.6,10.11,-1.97
32,2726,-240.452,Crash,44.59,3.0,6.39,-3.61
33,2726,716.7314,Success,43.86,2.58,7.46,-1.44
34,2726,755.1169,Success,42.7,2.14,2.56,-1.73
35,2726,747.0421,Success,42.23,3.06,5.90,-2.21
36,2726,-226.6206,Crash,44.02,0.63,7.55,-2.56
37,2726,747.9893,Success,44.58,3.23,2.83,-2.44
38,2726,752.1825,Success,43.91,2.5,4.89,-2.47
39,2727,-269.4305,Crash,44.64,2.8,10.67,-1.02
40,2727,753.684,Success,42.81,1.75,3.74,-3.73
41,2727,-228.8791,Crash,44.38,2.05,5.70,-7.04
42,2727,-230.7222,Crash,43.98,1.69,5.83,-3.70
43,2727,735.6037,Success,43.46,2.67,4.69,-1.87
44,2727,-228.6761,Crash,42.55,2.5,5.19,-1.61
45,2728,738.7398,Success,43.86,2.55,4.64,-1.72
46,2728,733.6289,Success,43.36,2.96,4.86,-2.51
47,2728,746.9013,Success,44.43,1.04,4.79,-2.04
48,2728,758.7782,Success,43.56,1.81,3.10,-1.45
49,2728,756.6244,Success,43.11,1.83,1.64,-1.70
50,2729,770.1506,Success,44.31,2.1,2.42,-4.37
51,2729,733.5781,Success,43.3,3.82,2.04,-3.09
52,2729,732.2012,Success,43.75,1.28,5.41,-1.54
53,2729,754.4236,Success,41.94,3.04,0.94,-1.64
54,2729,-237.2335,Crash,41.72,2.67,7.61,-2.17
55,2729,-592.3501,OutOfBounds,42.69,1.44,25.58,-0.30
56,2730,726.3969,Success,41.77,3.85,3.88,-1.61
57,2730,-217.6193,Crash,43.51,1.49,3.86,-1.74
58,2730,752.9446,Success,42.77,3.58,5.70,-3.32
59,2730,735.3697,Success,43.47,3.21,3.20,-1.90
60,2730,-243.7543,Crash,43.82,4.16,3.17,-5.07
61,2730,-243.3885,Crash,43.71,2.36,7.50,-7.05
62,2730,723.4543,Success,43.36,2.65,8.68,-2.67
63,2731,768.7579,Success,41.7,2.82,1.97,-2.29
64,2731,747.8875,Success,44.62,2.78,2.90,-1.65
65,2731,-237.2419,Crash,42.76,3.43,2.03,-0.53
66,2731,763.1121,Success,43.75,3.43,2.21,-4.20
67,2731,750.3955,Success,43.48,2.22,6.61,-2.36
68,2731,763.9876,Success,43.05,2.04,4.07,-3.25
69,2731,-233.0913,Crash,44.64,2.98,3.76,-8.72
70,2732,765.135,Success,44.46,1.81,3.21,-2.91
71,2732,730.6543,Success,42.43,2.59,7.47,-2.26
72,2732,764.3191,Success,42.03,3.17,0.28,-2.60
73,2732,753.4177,Success,42.23,2.91,1.93,-3.20
74,2732,-234.4651,Crash,44.25,3.46,0.64,-6.23
75,2732,-247.958,Crash,43.38,3.94,8.41,-7.32
76,2732,732.319,Success,44.07,3.43,6.33,-3.02
77,2733,761.8118,Success,43.73,2.0,0.74,-1.74
78,2733,-213.6618,Crash,42.35,2.29,0.38,-6.03
79,2733,-249.4237,Crash,43.54,2.91,7.80,-10.66
80,2733,769.7038,Success,44.29,1.06,1.38,-1.53
81,2733,753.5445,Success,41.99,0.76,6.06,-1.14
82,2733,-252.1745,Crash,44.62,0.32,13.43,-1.80
83,2734,714.8093,Success,43.27,2.93,9.99,-1.75
84,2734,748.9791,Success,44.3,3.5,2.77,-2.24
85,2734,760.88,Success,41.85,1.62,3.68,-1.65
86,2734,-554.2299,OutOfBounds,43.61,1.84,22.18,0.07
87,2734,743.5873,Success,42.13,2.82,4.55,-2.43
88,2734,-235.9417,Crash,43.04,2.51,6.08,-2.79
89,2735,756.047,Success,41.75,1.56,3.88,-1.09
90,2735,749.3423,Success,42.23,3.37,2.17,-2.15
91,2735,-238.043,Crash,41.93,3.84,3.73,-6.18
92,2735,-228.525,Crash,42.79,1.66,6.67,-5.74
93,2735,-248.6715,Crash,43.93,3.1,8.02,-10.68
94,2735,767.2011,Success,42.24,1.3,3.98,-3.32
95,2735,774.2883,Success,43.76,1.39,1.07,-3.18
96,2736,766.7698,Success,44.42,2.26,2.52,-3.98
97,2736,-233.6626,Crash,43.85,3.08,2.91,-4.16
98,2736,755.2447,Success,43.19,1.9,3.49,-1.44
99,2736,711.288,Success,43.29,2.62,9.46,-0.96
100,2736,719.3609,Success,44.33,2.37,8.29,-2.07
101,2736,-229.0778,Crash,44.44,1.76,4.98,-5.18
102,2737,771.1441,Success,43.28,1.44,1.32,-1.97
103,2737,746.2608,Success,42.46,2.6,7.29,-2.76
