Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1961,747.7929,Success,24.76,2.48,3.64,-2.96
2,1961,736.8963,Success,28.7,2.86,1.39,-2.84
3,1961,744.1125,Success,27.2,2.55,2.82,-2.69
4,1961,730.3797,Success,30.97,2.04,5.55,-3.80
5,1961,-233.6713,Crash,32.59,3.24,4.85,-4.65
6,1961,-225.1498,Crash,30.91,3.29,2.08,-5.48
7,1961,735.8263,Success,27.6,3.63,3.27,-4.36
8,1961,743.9362,Success,26.84,2.0,3.45,-3.01
9,1961,-217.5769,Crash,30.96,1.93,2.86,-7.76
10,1962,738.169,Success,28.08,1.24,4.85,-2.95
11,1962,731.822,Success,29.34,3.33,2.91,-3.73
12,1962,726.1554,Success,26.77,2.69,7.32,-1.78
13,1962,749.0687,Success,26.78,1.92,0.82,-3.53
14,1962,-203.6027,Crash,25.18,2.3,2.87,-4.64
15,1962,-223.8657,Crash,28.69,3.97,2.49,-5.70
16,1962,-209.3179,Crash,25.64,3.01,2.53,-3.87
17,1962,-222.9004,Crash,30.57,3.02,2.62,-5.54
18,1963,694.3281,Success,32.13,2.28,6.66,-1.28
19,1963,735.3755,Success,32.5,0.85,3.41,-2.92
20,1963,-246.6288,Crash,33.52,4.14,6.67,-5.81
21,1963,738.3317,Success,28.39,1.32,3.28,-1.67
22,1963,723.7107,Success,32.39,2.0,3.48,-2.58
23,1963,738.4943,Success,25.77,3.42,2.43,-2.96
24,1963,722.636,Success,31.59,2.86,1.54,-1.61
25,1963,719.0465,Success,31.57,3.51,3.31,-3.80
26,1963,716.6653,Success,33.43,3.14,1.85,-3.85
27,1964,740.2844,Success,27.16,2.21,2.93,-0.90
28,1964,737.3376,Success,28.46,2.61,4.49,-3.87
29,1964,-224.648,Crash,26.26,3.25,8.29,-2.72
30,1964,732.4104,Success,29.33,2.49,1.17,-0.53
31,1964,730.29,Success,29.93,2.5,3.83,-3.98
32,1964,-218.6467,Crash,32.53,1.98,1.42,-5.27
33,1964,734.8867,Success,27.41,2.76,6.52,-2.91
34,1964,721.1196,Success,33.63,2.08,4.82,-3.77
35,1965,-228.5575,Crash,28.9,3.57,5.10,-0.92
36,1965,734.6057,Success,33.57,1.08,2.29,-4.34
37,1965,-220.4711,Crash,32.95,1.64,3.42,-4.52
38,1965,-236.0121,Crash,33.55,3.45,4.67,-6.37
39,1965,-238.817,Crash,31.29,3.65,5.62,-4.96
40,1965,-215.233,Crash,25.13,3.1,6.74,-5.53
41,1965,-226.3774,Crash,27.11,3.41,4.38,-1.08
42,1965,-204.9395,Crash,26.53,1.43,3.94,-2.27
43,1965,712.0676,Success,32.45,2.12,6.01,-2.42
44,1966,-227.8057,Crash,28.88,2.81,7.80,-6.75
45,1966,-204.9315,Crash,28.29,1.09,1.91,-7.15
46,1966,-225.707,Crash,29.03,2.18,5.97,-3.14
47,1966,734.5748,Success,25.49,3.82,4.21,-2.65
48,1966,-220.3265,Crash,27.1,2.71,7.26,-5.07
49,1966,735.5172,Success,32.19,0.44,4.50,-3.63
50,1966,737.1683,Success,26.72,3.23,1.78,-2.87
51,1966,-203.7457,Crash,27.21,0.31,5.76,-3.37
52,1966,718.0265,Success,31.74,3.36,5.85,-3.34
53,1967,721.9985,Success,28.5,3.77,3.43,-3.02
54,1967,745.0074,Success,27.26,2.19,1.53,-3.10
55,1967,-235.6845,Crash,33.62,2.6,5.19,-5.33
56,1967,747.7416,Success,26.93,2.53,1.68,-4.48
57,1967,-225.029,Crash,30.66,1.77,7.54,-4.22
58,1967,734.759,Success,29.39,1.97,2.30,-2.77
59,1967,742.024,Success,27.33,2.34,1.57,-3.81
60,1967,-216.927,Crash,29.5,2.12,3.96,-7.26
61,1967,749.1244,Success,27.63,1.45,2.02,-3.54
62,1968,-208.1957,Crash,26.86,2.52,1.99,-4.61
63,1968,751.3714,Success,26.71,1.16,0.09,-1.96
64,1968,747.8091,Success,25.1,3.08,1.86,-3.63
65,1968,-230.7288,Crash,33.14,3.06,3.80,-5.59
66,1968,733.8175,Success,25.69,3.18,5.95,-4.04
67,1968,744.2077,Success,26.23,1.92,3.53,-2.65
68,1968,-224.9686,Crash,32.26,2.16,3.85,-6.10
69,1968,729.8931,Success,29.74,3.01,5.18,-4.10
70,1968,748.9877,Success,26.67,1.75,3.43,-2.19
71,1969,-205.2813,Crash,30.27,0.29,3.51,-1.94
72,1969,-213.3054,Crash,26.21,2.3,5.03,-4.22
73,1969,-232.7388,Crash,32.95,2.58,6.81,-9.56
74,1969,-220.0239,Crash,27.87,2.89,6.63,-4.73
75,1969,-216.6993,Crash,25.48,2.72,6.14,-3.30
76,1969,-231.6586,Crash,30.3,2.08,8.08,-8.44
77,1969,-233.4716,Crash,25.38,4.06,9.86,-2.40
78,1969,-205.6865,Crash,24.91,2.2,4.91,-3.67
79,1969,-220.776,Crash,29.69,1.81,7.51,-5.25
80,1970,736.8493,Success,28.17,1.84,4.37,-2.20
