Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,2501,694.3325,Success,43.27,3.17,7.14,-2.31
2,2501,737.9689,Success,41.88,0.47,1.47,-1.77
3,2501,698.9322,Success,42.96,2.71,4.65,-2.32
4,2501,717.9169,Success,44.15,1.4,0.71,-1.68
5,2501,714.0654,Success,44.1,1.59,4.35,-1.87
6,2501,-260.617,Crash,39.7,1.68,8.24,-2.83
7,2502,-259.5978,Crash,40.28,2.37,4.12,-2.48
8,2502,730.9071,Success,36.84,2.69,3.41,-2.82
9,2502,-257.0622,Crash,42.6,2.3,5.64,-2.43
10,2502,735.6561,Success,38.49,1.94,1.70,-1.75
11,2502,717.717,Success,42.06,2.74,2.72,-3.29
12,2502,-251.5986,Crash,37.09,2.88,3.19,-2.63
13,2502,-253.3708,Crash,43.57,1.5,3.54,-4.51
14,2502,722.1056,Success,39.4,1.81,2.23,-1.08
15,2503,-253.7676,Crash,36.89,3.45,5.74,-4.94
16,2503,708.9852,Success,44.81,2.54,1.59,-1.74
17,2503,700.7946,Success,40.44,3.53,5.95,-2.09
18,2503,722.8659,Success,41.67,2.32,2.54,-4.40
19,2503,708.8106,Success,41.71,2.98,4.78,-2.69
20,2503,714.2356,Success,37.98,2.7,5.55,-2.34
21,2503,711.2543,Success,42.57,2.75,1.84,-2.19
22,2504,716.9169,Success,41.99,1.23,4.00,-3.18
23,2504,728.3864,Success,39.46,1.52,2.42,-2.44
24,2504,719.2699,Success,41.47,1.42,3.78,-1.13
25,2504,712.7211,Success,40.06,3.02,2.33,-2.41
26,2504,720.9169,Success,40.61,2.73,2.92,-4.30
27,2504,724.8835,Success,39.25,1.77,4.93,-2.60
28,2504,701.4615,Success,42.08,2.74,4.15,-1.59
29,2505,704.8387,Success,38.39,2.58,5.99,-2.65
30,2505,-245.6222,Crash,38.84,2.0,4.94,-6.46
31,2505,719.7879,Success,37.62,3.26,4.84,-2.84
32,2505,716.0433,Success,41.16,3.58,1.59,-2.25
33,2505,718.9205,Success,40.77,1.85,3.58,-1.65
34,2505,-268.5963,Crash,44.4,3.15,5.03,-4.69
35,2505,726.1202,Success,42.1,1.71,3.44,-3.90
36,2505,739.118,Success,38.71,1.55,0.46,-2.98
37,2506,739.1891,Success,36.93,1.86,0.71,-2.14
38,2506,-262.2798,Crash,45.1,3.23,1.14,-4.87
39,2506,-246.8773,Crash,39.52,2.61,4.85,-7.00
40,2506,722.9964,Success,39.77,2.75,3.95,-3.03
41,2506,-252.6901,Crash,37.84,3.78,5.84,-6.94
42,2506,727.2244,Success,42.94,0.99,2.34,-3.54
43,2506,696.9387,Success,45.29,3.49,5.01,-4.31
44,2506,-265.4122,Crash,40.11,2.57,10.44,-7.17
45,2507,702.3001,Success,45.17,1.16,4.91,-0.92
46,2507,-259.2196,Crash,38.38,3.36,5.16,-7.65
