Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,441,-429.634,OutOfBounds,9.22,5.99,30.32,-0.90
2,441,-530.4718,OutOfBounds,9.87,3.09,38.52,3.00
3,441,-496.2934,OutOfBounds,9.92,5.14,34.94,-8.17
4,442,-467.6126,OutOfBounds,6.95,3.59,30.44,2.58
5,442,-460.5389,OutOfBounds,11.41,4.29,30.71,-0.77
6,442,-630.6492,OutOfBounds,6.98,6.39,34.75,8.05
7,443,-691.2063,OutOfBounds,8.82,5.14,30.76,10.40
8,443,-529.6828,OutOfBounds,5.18,2.0,34.46,0.83
9,443,-548.0599,OutOfBounds,8.04,5.97,30.51,-4.74
10,443,1019.9235,Success,2.65,3.77,3.75,-1.71
11,444,-172.4021,Crash,3.42,1.3,1.34,-3.23
12,444,-692.0083,OutOfBounds,7.66,4.69,32.18,11.04
13,444,-930.6406,CeilingHit,5.45,6.39,7.10,14.70
14,445,-482.1135,OutOfBounds,6.34,0.96,30.46,6.92
15,445,-625.7037,OutOfBounds,7.89,3.53,41.83,6.81
16,445,-462.1662,OutOfBounds,6.88,1.02,30.89,4.62
17,446,-934.6988,CeilingHit,3.36,6.08,14.06,15.94
18,446,-946.5247,CeilingHit,3.59,5.07,15.54,15.70
19,446,-986.2877,CeilingHit,8.45,4.2,3.93,12.70
