Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1361,-143.2637,Crash,6.01,2.98,2.87,-6.14
2,1361,-145.8061,Crash,6.2,3.14,3.06,-3.73
3,1361,-149.1294,Crash,6.77,3.25,3.11,-4.57
4,1361,829.3151,Success,3.37,1.72,2.15,-1.52
5,1361,821.005,Success,4.17,2.95,2.70,-3.39
6,1361,819.9764,Success,4.78,2.29,2.26,-3.30
7,1361,816.9703,Success,4.52,3.33,3.19,-2.53
8,1361,815.3954,Success,5.23,0.97,1.16,-1.95
9,1361,-133.7621,Crash,5.1,1.94,1.93,-3.94
10,1361,-148.8872,Crash,6.99,2.96,3.04,-5.11
11,1361,811.0874,Success,4.73,2.78,3.42,-2.62
12,1361,-140.0658,Crash,6.53,1.4,2.08,-4.71
13,1361,819.9922,Success,4.22,3.06,3.24,-0.84
14,1361,-142.1601,Crash,5.88,2.83,3.11,-4.14
15,1361,-153.4789,Crash,7.46,2.89,3.16,-4.77
16,1362,824.3406,Success,4.55,0.53,0.52,-1.99
17,1362,-145.3486,Crash,7.48,1.38,0.93,-5.27
18,1362,820.142,Success,4.87,2.44,2.24,-3.32
19,1362,-130.1361,Crash,3.3,0.28,7.83,-1.72
20,1362,-133.3545,Crash,5.15,1.86,1.73,-4.56
21,1362,-148.519,Crash,7.65,1.52,1.55,-5.42
22,1362,-141.7713,Crash,6.37,1.89,2.16,-4.37
23,1362,802.1371,Success,4.99,3.51,3.00,-2.60
24,1362,812.1852,Success,5.37,2.54,2.44,-2.64
25,1362,807.7927,Success,3.44,2.49,2.56,-3.33
26,1362,818.6271,Success,5.16,2.22,2.19,-3.34
27,1362,-138.0025,Crash,6.6,0.36,0.41,-4.59
28,1362,-148.8246,Crash,7.56,1.95,1.75,-5.60
29,1362,812.0498,Success,5.7,1.39,1.77,-3.03
30,1363,809.6873,Success,6.1,1.28,1.61,-3.36
31,1363,-139.6559,Crash,6.05,1.53,1.70,-4.92
32,1363,-151.6366,Crash,7.14,3.22,3.36,-5.08
33,1363,-150.4216,Crash,6.6,3.58,3.43,-4.31
34,1363,816.9737,Success,5.82,0.44,0.43,-2.67
35,1363,-145.3238,Crash,6.48,2.42,2.38,-4.54
36,1363,-141.9299,Crash,5.97,2.64,2.71,-4.19
37,1363,-147.823,Crash,6.7,2.79,2.90,-3.94
38,1363,-150.349,Crash,7.26,2.41,3.01,-4.75
39,1363,820.5447,Success,4.08,3.43,3.63,-2.01
40,1363,-141.8015,Crash,5.56,3.41,3.21,-4.04
41,1363,-153.8778,Crash,7.44,2.84,3.08,-5.93
42,1363,-137.6888,Crash,6.0,1.35,1.53,-4.42
43,1363,-148.2357,Crash,6.46,3.61,3.66,-3.73
44,1363,823.1498,Success,4.28,1.11,1.27,-2.02
45,1364,801.1174,Success,5.12,3.07,2.33,-3.43
46,1364,-129.0792,Crash,4.73,1.7,1.37,-3.60
47,1364,823.275,Success,4.19,2.84,2.76,-3.29
48,1364,794.3114,Success,7.14,2.38,2.37,-3.11
49,1364,-137.3207,Crash,5.03,3.06,3.26,-4.06
50,1364,-134.0135,Crash,4.66,3.28,3.15,-3.69
51,1364,823.0186,Success,3.92,2.33,2.39,-1.99
52,1364,-137.9792,Crash,5.38,2.7,2.67,-4.21
53,1364,-136.5009,Crash,4.8,3.34,2.94,-3.59
54,1364,-138.738,Crash,5.52,2.8,2.99,-5.81
55,1364,830.4865,Success,3.46,0.17,0.27,-2.50
56,1364,836.0561,Success,3.16,2.1,2.10,-2.07
57,1364,810.7231,Success,4.78,2.5,2.37,-1.79
58,1364,-149.071,Crash,7.1,1.9,2.17,-4.79
59,1364,816.7723,Success,5.14,2.21,1.99,-2.68
60,1365,-151.2351,Crash,3.25,3.27,5.30,-3.68
61,1365,804.6059,Success,6.03,2.43,2.12,-3.42
62,1365,817.3536,Success,4.53,3.07,3.03,-3.17
63,1365,-143.486,Crash,6.4,1.87,2.22,-4.72
64,1365,-149.0738,Crash,7.2,2.57,2.54,-6.08
65,1365,-158.0425,Crash,7.62,2.44,5.12,-4.43
66,1365,746.0568,Success,6.84,2.81,8.44,-2.74
67,1365,-143.2152,Crash,7.18,0.92,0.90,-5.58
68,1365,821.784,Success,4.55,3.0,3.01,-3.37
69,1365,788.4752,Success,7.27,0.9,1.93,-2.69
70,1365,820.0143,Success,4.84,2.08,1.88,-2.57
71,1366,-143.1622,Crash,5.74,3.37,3.50,-3.95
72,1366,-148.8498,Crash,6.82,3.04,3.09,-4.69
73,1366,-391.6213,OutOfBounds,4.58,1.18,24.88,2.64
74,1366,-139.8966,Crash,5.94,1.94,1.90,-5.48
75,1366,-180.0188,Crash,7.33,0.82,12.81,-5.13
76,1366,-149.8688,Crash,7.21,2.85,2.85,-3.69
77,1366,818.0613,Success,4.41,2.81,2.89,-2.89
78,1366,-152.9297,Crash,7.32,3.43,3.59,-6.46
79,1366,-134.1042,Crash,5.14,1.91,1.76,-4.15
80,1366,804.9699,Success,5.69,3.32,3.47,-1.76
81,1366,823.4367,Success,4.4,2.61,2.48,-3.17
82,1366,-141.1461,Crash,6.09,2.02,2.12,-3.77
83,1367,823.0626,Success,3.26,3.59,3.24,-1.09
84,1367,828.8004,Success,3.84,1.75,1.84,-1.58
85,1367,-132.1098,Crash,4.51,2.71,2.63,-4.07
86,1367,824.353,Success,3.74,2.42,2.41,-1.80
87,1367,-143.9401,Crash,6.33,2.56,2.72,-5.67
88,1367,-134.6184,Crash,4.85,2.68,2.96,-3.77
89,1367,803.4124,Success,5.67,2.05,2.40,-1.21
90,1367,827.4933,Success,4.32,1.81,1.85,-2.49
91,1367,820.5865,Success,4.59,2.47,2.46,-2.75
92,1367,821.4369,Success,3.59,3.54,3.60,-1.85
93,1367,822.4159,Success,4.07,3.59,3.66,-1.46
94,1367,-140.1446,Crash,5.46,3.22,3.18,-5.68
95,1367,-152.9468,Crash,7.64,3.0,2.73,-7.24
96,1367,815.3087,Success,3.77,3.45,2.87,-1.25
97,1367,-154.658,Crash,7.51,3.44,3.23,-6.12
98,1367,-137.8483,Crash,5.13,3.0,3.15,-4.42
99,1368,-138.6446,Crash,5.67,2.01,2.02,-4.42
100,1368,820.5291,Success,5.18,0.88,0.78,-3.22
101,1368,-142.7406,Crash,6.94,1.45,1.46,-4.25
102,1368,-146.8016,Crash,6.4,3.49,3.43,-4.00
103,1368,636.5701,Success,5.01,1.63,11.09,-2.33
104,1368,824.5628,Success,4.08,3.33,3.15,-1.83
105,1368,-140.4017,Crash,5.91,2.24,2.25,-5.13
106,1368,815.0066,Success,5.33,2.7,2.72,-3.17
107,1368,817.1312,Success,4.7,3.41,3.30,-2.44
108,1368,832.4087,Success,3.49,3.33,3.40,-2.42
109,1368,810.6693,Success,5.4,2.46,2.70,-2.33
110,1368,-133.0431,Crash,5.08,1.57,1.71,-4.27
111,1368,-136.3122,Crash,5.58,1.71,2.23,-3.88
112,1369,-147.7684,Crash,7.46,1.91,1.65,-7.34
113,1369,-139.9369,Crash,5.4,3.17,3.29,-3.76
114,1369,-132.2703,Crash,4.62,2.66,2.68,-4.04
115,1369,-159.241,Crash,3.33,1.75,10.79,-3.66
116,1369,822.7147,Success,3.87,2.49,2.70,-1.27
117,1369,836.3714,Success,3.26,1.54,1.48,-1.73
118,1369,806.6448,Success,6.09,3.48,3.40,-3.33
119,1369,-712.982,OutOfBounds,3.23,1.97,26.45,3.85
120,1370,759.585,Success,4.44,2.24,0.71,-2.21
121,1370,-145.5449,Crash,7.24,1.52,1.53,-3.78
122,1370,826.2436,Success,3.49,3.33,3.12,-2.06
123,1370,-164.7802,Crash,3.58,1.24,4.93,-5.65
124,1370,-137.0579,Crash,5.64,1.9,1.91,-4.72
125,1370,813.9685,Success,4.77,3.29,3.26,-1.56
126,1370,-146.1486,Crash,6.87,2.21,2.34,-3.88
127,1370,-153.3282,Crash,7.42,3.02,3.06,-6.70
128,1370,-128.0017,Crash,4.73,0.95,1.20,-3.80
129,1370,-127.0052,Crash,3.77,2.93,2.90,-3.62
130,1370,825.6669,Success,3.46,1.82,1.59,-0.42
131,1370,821.3486,Success,4.12,3.2,3.26,-2.02
132,1371,769.8033,Success,3.79,2.97,3.52,-2.28
133,1371,-136.5844,Crash,5.91,0.74,0.71,-3.73
134,1371,-117.216,Crash,3.45,0.96,0.75,-2.62
135,1371,812.0632,Success,3.95,2.42,2.08,-0.88
136,1371,781.8474,Success,3.24,2.47,2.31,-1.48
137,1371,-134.9189,Crash,4.96,2.41,2.36,-3.54
138,1371,826.2448,Success,3.89,2.25,2.26,-2.25
139,1371,-141.8306,Crash,6.17,2.17,2.06,-3.86
140,1371,829.3798,Success,3.86,1.27,1.22,-2.90
141,1371,803.6505,Success,5.22,1.25,2.19,-2.69
142,1371,819.2002,Success,4.56,2.64,2.89,-2.81
143,1372,-176.8073,Crash,3.64,2.81,9.21,-3.83
144,1372,-136.3811,Crash,4.98,3.35,3.49,-4.35
145,1372,795.3731,Success,3.78,1.83,3.71,-3.39
146,1372,803.0959,Success,6.42,2.72,2.60,-2.85
147,1372,-146.119,Crash,6.61,2.37,2.68,-4.98
148,1372,802.101,Success,6.71,2.64,2.72,-3.30
149,1372,796.2947,Success,5.59,4.12,3.90,-2.94
150,1372,-137.8942,Crash,3.29,3.89,3.98,-4.35
151,1372,811.3287,Success,5.14,2.48,2.91,-2.73
152,1372,-133.6777,Crash,5.63,0.86,0.79,-4.42
153,1372,-143.4729,Crash,6.38,2.59,2.64,-3.94
154,1373,809.4024,Success,5.17,1.85,1.84,-0.67
155,1373,812.7196,Success,4.51,3.65,3.76,-1.51
156,1373,824.2919,Success,3.67,2.16,2.02,-1.12
157,1373,-144.1531,Crash,6.04,3.1,3.60,-4.16
158,1373,832.2413,Success,3.85,2.04,2.07,-3.02
159,1373,-138.495,Crash,6.36,0.91,1.22,-5.38
160,1373,813.9094,Success,5.02,1.35,1.53,-3.05
161,1373,-139.6129,Crash,6.04,2.09,2.11,-4.59
162,1373,822.7949,Success,3.43,2.46,2.33,-1.45
163,1373,-429.3752,OutOfBounds,4.12,1.82,27.33,-1.95
164,1373,814.7185,Success,5.52,1.07,0.97,-3.39
165,1374,-144.947,Crash,6.88,2.2,2.16,-4.89
166,1374,-146.8233,Crash,7.54,1.51,1.57,-4.65
167,1374,-167.6018,Crash,3.46,1.45,12.31,-2.88
168,1374,-137.5042,Crash,5.23,2.67,2.71,-5.77
169,1374,816.426,Success,4.9,2.38,2.30,-2.91
170,1374,-470.8828,OutOfBounds,4.03,2.04,20.60,-1.88
171,1375,-346.2042,MissedZone,3.44,1.5,20.72,-2.36
172,1375,-144.8202,Crash,6.39,2.78,2.76,-5.41
173,1375,826.9159,Success,3.84,2.51,2.45,-1.50
174,1375,-140.6237,Crash,5.63,2.89,2.86,-4.67
175,1375,-141.0454,Crash,5.83,2.89,3.08,-5.58
176,1375,829.3918,Success,4.3,0.58,0.60,-3.49
177,1375,-138.9045,Crash,5.51,2.93,2.85,-5.13
178,1375,823.062,Success,4.1,3.16,3.04,-1.40
179,1375,822.2959,Success,4.81,2.03,2.04,-3.05
180,1375,-152.687,Crash,3.36,1.42,7.54,-5.37
181,1375,-148.375,Crash,6.36,3.75,3.44,-4.67
182,1375,-144.4514,Crash,5.82,3.75,3.74,-5.09
183,1375,820.1786,Success,4.33,2.16,2.16,-2.04
184,1375,831.1784,Success,3.77,2.08,2.14,-2.18
185,1375,-142.9273,Crash,6.58,1.38,1.62,-5.45
186,1375,-134.619,Crash,4.99,2.1,2.10,-4.26
187,1376,829.8466,Success,3.94,2.38,2.51,-3.15
188,1376,-129.4544,Crash,4.76,1.68,1.82,-4.55
189,1376,-134.0202,Crash,5.27,1.49,1.54,-4.08
190,1376,811.3044,Success,5.65,1.93,1.91,-2.22
191,1376,807.4095,Success,6.34,1.75,1.91,-2.94
192,1376,-140.6061,Crash,5.7,2.68,2.46,-4.41
193,1376,-346.1551,OutOfBounds,3.2,1.55,21.04,-3.91
194,1376,-154.8026,Crash,7.17,3.43,4.05,-5.15
195,1376,822.833,Success,4.69,1.98,1.92,-2.35
196,1376,-149.7723,Crash,7.0,2.39,2.67,-3.90
197,1376,-143.7264,Crash,6.75,1.78,1.63,-5.06
198,1376,-145.6398,Crash,6.45,2.65,2.73,-5.88
199,1376,-145.3405,Crash,6.21,3.35,3.53,-4.67
200,1376,-139.2845,Crash,6.25,1.07,1.20,-7.10
201,1376,-127.2817,Crash,4.35,1.43,1.31,-3.70
202,1377,814.2492,Success,5.63,0.65,0.82,-2.34
203,1377,824.5493,Success,4.15,2.19,2.15,-2.62
204,1377,824.279,Success,4.16,1.49,1.05,-1.08
205,1377,-134.7866,Crash,4.5,2.9,2.36,-0.83
206,1377,-219.1649,MissedZone,6.78,1.24,17.49,-1.52
207,1377,765.3257,Success,7.07,2.19,6.05,-2.25
208,1377,813.7898,Success,5.8,0.98,1.31,-2.59
209,1377,-138.0471,Crash,6.17,1.62,1.45,-4.68
210,1377,-138.4017,Crash,6.4,0.92,0.80,-5.88
211,1377,-140.0205,Crash,6.02,2.48,2.23,-5.38
212,1377,826.9657,Success,4.15,1.8,1.81,-2.50
213,1377,-148.7262,Crash,7.41,2.42,1.89,-4.53
214,1378,-139.7391,Crash,5.76,2.62,2.58,-5.58
215,1378,-155.2619,Crash,7.36,3.91,3.58,-5.34
216,1378,802.0071,Success,6.35,2.1,2.11,-3.00
217,1378,815.9503,Success,5.02,1.21,0.99,-2.57
218,1378,806.7206,Success,6.0,2.22,2.29,-2.95
219,1378,-145.9425,Crash,6.36,2.93,2.56,-5.10
220,1378,-148.4402,Crash,6.98,2.6,2.53,-5.09
221,1378,-145.0411,Crash,6.32,3.22,2.99,-3.89
222,1378,-477.811,OutOfBounds,5.94,3.65,24.30,0.14
223,1379,-412.703,OutOfBounds,7.54,1.76,20.88,1.24
224,1379,803.0599,Success,5.42,2.74,2.75,-0.25
225,1379,806.1609,Success,4.91,2.78,2.93,-2.28
226,1379,-132.0265,Crash,4.07,2.02,2.07,-3.81
227,1379,815.0732,Success,5.69,1.19,1.29,-2.95
228,1379,-138.9433,Crash,5.1,3.33,3.19,-3.68
229,1379,-169.2745,Crash,3.85,3.1,4.84,-5.14
230,1379,785.9446,Success,6.86,3.17,3.03,-3.09
231,1379,796.9098,Success,4.34,3.12,2.42,-3.04
232,1379,817.5734,Success,5.16,3.0,3.04,-3.37
233,1379,-135.0819,Crash,6.26,0.18,0.48,-4.19
234,1380,811.6665,Success,6.29,0.86,0.79,-3.26
235,1380,812.2764,Success,3.65,1.14,0.69,-2.18
236,1380,-142.7892,Crash,6.47,1.62,1.75,-5.06
237,1380,-176.0262,Crash,4.21,2.41,7.56,-4.23
238,1380,-184.8994,Crash,4.34,3.01,6.52,-6.81
239,1380,783.4158,Success,7.22,4.22,4.52,-2.66
240,1380,809.0646,Success,5.1,2.84,2.69,-2.44
241,1380,-146.7408,Crash,7.5,1.88,1.64,-4.59
242,1380,-144.1003,Crash,6.42,2.78,2.74,-5.19
243,1381,810.3025,Success,5.84,1.64,1.72,-2.26
244,1381,764.2595,Success,4.71,3.79,7.10,-2.73
245,1381,-146.1318,Crash,7.63,1.91,1.83,-4.83
246,1381,809.3293,Success,5.96,1.87,1.87,-3.43
247,1381,809.3785,Success,5.29,2.16,1.97,-1.50
248,1381,714.4025,Success,5.98,2.54,1.21,-2.06
249,1381,-151.4952,Crash,7.03,3.2,2.94,-4.22
250,1381,812.1324,Success,5.24,2.84,2.59,-3.04
251,1381,-142.4442,Crash,6.45,2.12,2.12,-4.60
252,1381,-141.0636,Crash,5.91,2.44,2.42,-3.72
253,1382,-156.6485,Crash,4.14,2.11,4.63,-6.07
