Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,801,-599.8726,MissedZone,12.42,4.46,38.71,-4.38
2,801,-235.2855,Spin,13.86,1.92,1.22,1.79
3,801,-1128.6603,OutOfBounds,7.26,5.35,45.78,12.15
4,801,-879.704,CeilingHit,15.72,2.72,9.08,12.00
5,802,-1035.7296,CeilingHit,4.95,4.15,24.76,13.43
6,802,-156.5629,Crash,4.63,4.64,6.33,-3.96
7,802,899.748,Success,2.26,4.2,4.20,-2.16
8,802,-975.2807,CeilingHit,14.14,1.55,20.33,12.51
9,802,-223.2385,Crash,11.3,4.87,8.79,-4.88
10,802,-187.6231,Crash,8.59,3.92,8.52,-4.05
11,802,-155.7386,Crash,9.38,4.74,4.22,-4.80
12,802,-156.2353,Crash,12.56,3.08,1.86,-6.31
13,803,825.6631,Success,2.87,5.85,5.12,-2.46
14,803,-877.5646,CeilingHit,16.11,4.58,2.66,12.11
15,803,-175.0885,Crash,14.63,4.05,4.06,-4.23
16,803,-864.2875,CeilingHit,14.14,4.14,6.65,14.11
17,803,-160.7775,Crash,10.29,5.09,4.10,-4.58
18,803,-157.8588,Crash,7.15,2.8,6.99,-5.25
19,804,-267.1952,MissedZone,5.3,7.02,16.33,-3.05
20,804,-171.2462,Crash,11.34,4.72,3.55,-4.23
21,804,-340.6228,Spin,9.93,1.69,20.35,0.47
22,804,-113.7494,Crash,3.73,1.98,1.12,-2.10
23,804,-165.0788,Crash,9.71,5.12,6.43,-3.70
24,804,-241.5742,MissedZone,9.08,5.13,15.95,-2.94
25,804,-148.7117,Crash,8.98,3.43,3.75,-4.91
26,804,-177.861,Crash,10.93,4.59,5.52,-4.89
27,805,-162.6896,Crash,6.6,4.91,6.01,-3.32
28,805,-148.749,Crash,7.93,4.46,5.17,-4.62
29,805,-152.6993,Crash,12.65,2.33,3.03,-6.46
30,805,893.7857,Success,2.18,4.86,4.82,-1.21
31,805,-175.9989,Crash,9.94,3.68,9.96,-2.84
32,805,-554.2804,MissedZone,12.78,4.24,26.94,-2.32
33,805,-276.0461,Spin,12.92,2.69,8.61,2.60
34,806,-731.4262,OutOfBounds,15.22,6.41,35.15,9.73
35,806,-317.4924,Spin,12.99,5.63,8.57,2.97
36,806,-168.217,Crash,6.34,5.81,6.42,-4.19
37,806,-275.9466,Spin,13.58,5.13,6.56,2.19
38,806,-440.6864,Spin,13.85,2.44,22.04,4.54
39,806,-121.5268,Crash,4.5,2.84,2.83,-4.49
40,807,-191.4521,Crash,13.35,5.35,5.45,-4.02
41,807,896.8624,Success,2.27,5.82,5.83,-1.26
42,807,-164.4897,Crash,10.89,4.95,5.01,-4.58
43,807,-164.5761,Crash,5.76,5.1,6.38,-3.49
44,807,766.1962,Success,10.43,2.96,6.71,-1.61
45,807,-148.2398,Crash,9.48,3.42,2.96,-4.41
46,807,-150.055,Crash,11.21,2.52,2.19,-5.02
47,807,-756.1065,OutOfBounds,15.67,1.51,48.58,-3.37
48,808,-156.2087,Crash,11.56,3.5,3.26,-5.47
49,808,-153.045,Crash,6.96,4.65,6.09,-4.54
50,808,-153.0887,Crash,4.94,5.96,5.99,-4.64
51,808,-199.3476,Crash,9.48,5.26,9.04,-4.08
52,808,-166.3874,Crash,12.65,4.37,5.09,-8.03
53,808,828.6014,Success,4.64,2.98,2.37,-3.05
54,809,-404.6996,MissedZone,3.4,5.07,18.08,-5.85
55,809,-667.2079,OutOfBounds,8.36,2.88,36.54,-1.41
56,809,834.4287,Success,5.63,3.15,4.75,-3.41
57,809,-151.5976,Crash,6.28,5.7,6.66,-3.85
58,809,859.8525,Success,4.68,5.45,5.65,-1.89
59,809,-159.3682,Crash,9.55,5.06,6.07,-4.54
60,809,-136.5866,Crash,4.98,4.93,4.83,-4.10
61,809,-138.6005,Crash,5.0,5.62,5.73,-4.79
62,809,906.7938,Success,1.81,4.86,4.86,-0.88
63,809,-161.0586,Crash,7.28,4.62,9.13,-2.41
64,809,826.3395,Success,3.57,5.73,4.76,-2.25
65,810,-249.5096,Crash,15.2,4.46,14.09,-2.03
66,810,-222.4546,Crash,14.32,5.05,11.88,-5.53
67,810,892.7347,Success,2.75,4.3,4.29,-1.70
68,810,-159.3794,Crash,7.85,5.4,4.97,-7.38
69,810,-169.3844,Crash,6.39,3.06,4.72,-3.54
70,810,866.6265,Success,4.46,1.97,2.25,-3.15
71,810,-205.642,Crash,15.67,3.03,9.77,-6.71
72,810,-174.5678,Crash,12.88,3.32,5.22,-4.16
73,811,-151.462,Crash,7.14,4.52,6.60,-5.75
74,811,816.3778,Success,8.12,3.42,3.69,-3.02
75,811,-161.1467,Crash,8.6,6.9,7.38,-5.32
76,811,845.4807,Success,3.77,6.6,5.76,-1.85
77,811,851.2807,Success,7.05,0.95,1.36,-3.01
78,811,-132.644,Crash,7.72,2.27,0.40,-4.67
79,811,908.6463,Success,1.71,4.54,4.54,-0.21
80,811,826.6242,Success,6.12,4.65,5.21,-2.98
81,811,-165.4093,Crash,11.19,4.74,4.83,-7.81
82,811,-277.6668,MissedZone,13.17,2.52,15.68,-5.22
83,812,-165.6392,Crash,9.93,5.92,5.05,-6.07
84,812,-162.9008,Crash,10.88,5.0,5.96,-5.72
85,812,-152.0247,Crash,9.6,3.78,2.65,-5.54
86,812,877.8651,Success,3.0,4.27,4.34,-0.94
87,812,-308.4218,Spin,3.22,6.46,10.06,0.45
