Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1841,750.3729,Success,17.78,3.16,1.75,-3.07
2,1841,769.8604,Success,15.64,3.05,2.73,-4.17
3,1841,780.5991,Success,15.4,0.4,0.61,-1.83
4,1841,727.9207,Success,20.78,3.42,3.91,-2.28
5,1841,-202.0049,Crash,20.77,3.33,3.13,-5.71
6,1841,755.9777,Success,20.02,1.55,1.59,-4.00
7,1841,750.3782,Success,20.07,2.16,1.24,-2.74
8,1841,757.0235,Success,16.21,2.91,1.56,-1.50
9,1841,-196.4531,Crash,19.91,3.39,3.14,-4.66
10,1841,750.2934,Success,18.21,3.25,3.62,-3.02
11,1842,749.2257,Success,19.24,2.07,2.16,-2.76
12,1842,762.8618,Success,19.73,0.68,1.06,-3.82
13,1842,684.4502,Success,21.45,2.88,8.67,-0.91
14,1842,-185.3872,Crash,17.85,2.85,3.39,-5.99
15,1842,740.0458,Success,21.58,2.24,0.20,-0.89
16,1842,-184.8871,Crash,20.55,0.84,1.38,-4.95
17,1842,755.8684,Success,17.21,3.33,2.00,-3.96
18,1842,743.9076,Success,19.6,1.93,2.42,-2.30
19,1842,741.4827,Success,20.51,2.22,3.10,-1.40
20,1843,746.3065,Success,18.37,2.11,3.75,-1.87
21,1843,746.7444,Success,19.33,3.14,3.34,-4.05
22,1843,749.8305,Success,19.21,0.46,2.80,-2.88
23,1843,749.2259,Success,19.37,1.95,2.62,-1.19
24,1843,763.474,Success,14.98,2.38,2.10,-3.22
25,1843,773.3457,Success,15.65,1.17,2.25,-2.59
26,1843,756.6543,Success,15.5,2.45,2.43,-1.53
27,1843,763.4322,Success,17.62,1.29,1.48,-3.86
28,1843,746.0276,Success,19.7,2.62,3.66,-2.82
29,1843,761.273,Success,19.15,1.56,1.72,-3.59
30,1844,744.3776,Success,20.76,2.23,2.48,-2.30
31,1844,752.5102,Success,18.97,2.31,2.13,-3.68
32,1844,770.2449,Success,15.28,2.26,2.76,-3.28
33,1844,768.0383,Success,17.3,1.91,2.39,-3.74
34,1844,741.3829,Success,21.31,2.37,2.93,-3.34
35,1844,754.5775,Success,21.36,0.79,0.69,-3.20
36,1844,753.0128,Success,19.69,2.15,2.89,-4.49
37,1844,752.3687,Success,17.13,3.05,4.08,-3.91
38,1844,770.2486,Success,16.98,1.82,1.34,-4.02
39,1844,765.1622,Success,16.74,2.04,1.70,-2.47
40,1844,765.2363,Success,16.11,2.92,2.98,-4.07
41,1845,752.9372,Success,19.5,2.37,1.75,-4.38
42,1845,757.6418,Success,17.64,2.39,2.85,-3.88
43,1845,762.843,Success,16.69,2.41,2.08,-3.48
44,1845,-206.4923,Crash,21.03,3.32,2.22,-5.42
45,1845,-188.2035,Crash,18.3,2.63,2.95,-5.18
46,1845,766.2935,Success,16.24,1.96,2.64,-3.75
47,1845,-194.5098,Crash,20.42,2.69,1.94,-4.83
48,1845,-199.0608,Crash,20.38,2.9,2.82,-5.19
49,1845,-184.5189,Crash,20.06,1.38,1.25,-5.07
50,1845,-186.591,Crash,18.21,2.56,2.01,-5.91
51,1845,765.7269,Success,16.34,2.65,2.73,-3.82
52,1846,761.1192,Success,15.51,2.84,2.31,-2.82
53,1846,761.3987,Success,15.77,3.23,2.98,-3.12
54,1846,759.8835,Success,16.53,2.37,3.32,-2.44
55,1846,756.0481,Success,19.62,1.26,2.12,-3.27
56,1846,761.6961,Success,15.71,3.63,3.03,-3.45
57,1846,776.8529,Success,15.41,1.3,1.80,-2.80
58,1846,773.186,Success,16.43,1.19,1.07,-3.77
59,1846,777.5926,Success,15.09,1.57,2.00,-4.38
60,1846,748.4692,Success,18.01,3.57,3.56,-2.56
61,1846,-168.874,Crash,14.99,1.27,1.03,-4.77
62,1846,741.1795,Success,20.43,2.21,3.25,-2.78
63,1847,744.6286,Success,19.46,3.52,3.61,-2.49
64,1847,764.076,Success,15.6,1.8,2.58,-2.48
65,1847,779.7906,Success,14.91,1.35,1.53,-3.46
66,1847,-180.7466,Crash,16.03,2.66,2.60,-4.90
67,1847,766.8161,Success,16.54,1.39,2.18,-3.84
68,1847,760.0121,Success,17.92,1.71,1.02,-2.08
69,1847,745.3709,Success,19.04,3.01,4.11,-3.08
70,1847,776.5089,Success,15.07,1.55,1.14,-3.49
71,1847,736.4077,Success,18.95,3.57,2.39,-2.39
72,1847,769.0988,Success,15.91,2.66,2.29,-4.10
73,1847,759.1983,Success,16.44,2.37,2.54,-2.34
74,1848,754.918,Success,16.92,2.43,3.53,-3.38
75,1848,773.3133,Success,14.72,3.03,2.30,-4.42
76,1848,762.2993,Success,16.87,1.31,2.73,-3.04
77,1848,746.1257,Success,21.2,1.45,1.83,-2.62
78,1848,765.7156,Success,18.8,0.86,0.40,-4.32
79,1848,748.1742,Success,19.14,2.74,3.15,-1.10
80,1848,-192.312,Crash,20.88,1.35,1.98,-3.04
81,1848,758.872,Success,16.08,2.93,1.69,-2.47
82,1848,-192.8289,Crash,17.57,3.72,3.40,-4.51
83,1848,758.7453,Success,16.79,2.54,1.98,-3.19
84,1848,773.4601,Success,15.95,1.27,0.80,-3.24
85,1849,749.1713,Success,18.61,2.31,2.46,-1.85
86,1849,765.0515,Success,16.99,2.03,1.26,-3.32
87,1849,762.9378,Success,15.39,2.9,3.46,-3.93
88,1849,774.7906,Success,15.0,1.81,1.02,-3.01
89,1849,753.8742,Success,18.89,1.31,1.68,-2.21
90,1849,765.8738,Success,14.97,1.74,3.74,-2.13
