Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,2361,721.3561,Success,37.4,1.91,0.38,-2.23
2,2361,701.6439,Success,37.76,2.22,5.45,-1.92
3,2361,712.8854,Success,46.57,0.37,0.73,-4.34
4,2361,683.9354,Success,44.65,2.92,5.20,-3.71
5,2361,698.5747,Success,38.83,2.9,3.42,-2.12
6,2361,716.0051,Success,36.03,2.42,2.42,-0.77
7,2361,711.4001,Success,37.97,2.99,1.74,-3.36
8,2362,712.9212,Success,38.21,1.88,4.53,-3.44
9,2362,721.0746,Success,36.13,2.02,1.74,-3.37
10,2362,689.0482,Success,43.13,2.17,4.71,-2.84
11,2362,705.7714,Success,40.36,2.1,2.50,-4.01
12,2362,718.2711,Success,36.04,1.73,3.27,-2.04
13,2362,710.5647,Success,34.52,3.32,5.15,-3.91
14,2362,711.5557,Success,44.3,0.74,1.11,-3.35
15,2362,688.3526,Success,44.41,2.77,3.86,-2.84
16,2363,-252.0706,Crash,46.43,0.46,4.45,-6.97
17,2363,-316.193,Spin,45.75,2.18,1.40,-14.03
18,2363,-247.4847,Crash,38.84,2.82,3.09,-4.69
19,2363,727.1518,Success,34.18,2.34,4.14,-4.37
20,2363,-276.1241,Spin,46.28,3.51,3.31,-12.30
21,2363,-228.289,Crash,37.03,1.66,1.71,-5.80
22,2363,719.7138,Success,37.32,2.82,1.54,-4.29
23,2363,-275.2344,Spin,45.3,3.85,3.89,-14.14
24,2363,712.0948,Success,33.21,3.7,3.78,-2.28
25,2363,-301.4497,Spin,37.07,3.23,3.82,-11.36
26,2364,726.9189,Success,36.26,1.18,2.16,-1.35
27,2364,730.0691,Success,35.48,0.83,2.13,-3.41
28,2364,-287.8099,Spin,45.56,3.13,3.26,-13.78
29,2364,-327.5407,Spin,45.86,3.33,3.40,-13.52
30,2364,-244.6729,Crash,41.29,2.32,1.45,-4.85
31,2364,-212.4974,Crash,32.86,1.12,1.79,-4.50
32,2364,-287.2244,Spin,44.35,2.31,2.57,-13.72
33,2364,-308.857,Spin,39.74,2.25,2.14,-12.64
34,2364,738.0978,Success,34.67,0.77,0.59,-3.75
35,2365,713.066,Success,35.43,3.05,5.24,-1.58
36,2365,-259.8765,Crash,46.6,2.36,2.23,-5.67
37,2365,727.8459,Success,33.26,1.56,3.39,-0.50
38,2365,699.2917,Success,46.57,1.87,2.21,-4.42
39,2365,-271.233,Spin,45.3,0.83,0.55,-14.21
40,2365,690.0536,Success,41.57,0.33,6.32,-0.56
41,2365,721.0359,Success,33.04,3.39,0.56,-1.49
42,2365,712.3268,Success,33.54,1.37,2.49,-1.84
43,2366,682.5177,Success,45.79,3.16,3.42,-4.18
44,2366,-270.2507,Spin,44.79,1.41,1.33,-12.37
45,2366,713.075,Success,34.01,3.39,5.10,-1.96
46,2366,736.1294,Success,37.3,0.9,0.80,-2.02
