Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,821,-187.43,Crash,7.94,5.1,6.33,-3.73
2,821,-671.6786,OutOfBounds,5.68,5.47,35.93,8.97
3,821,-657.8122,OutOfBounds,4.48,6.6,48.76,6.46
4,822,-261.3528,MissedZone,10.68,3.98,15.43,-4.68
5,822,-791.8429,CeilingHit,16.25,1.93,10.01,13.91
6,822,-875.3431,CeilingHit,15.73,3.83,18.40,15.37
7,823,-858.1278,CeilingHit,5.51,3.31,19.52,19.48
8,823,-203.4538,Crash,11.75,3.46,5.32,-4.72
9,823,-177.1943,Crash,8.51,1.38,2.17,-3.70
10,823,1002.0992,Success,8.41,2.14,1.38,-3.46
11,824,-813.2664,OutOfBounds,6.53,4.65,37.28,11.79
12,824,-771.8801,CeilingHit,14.23,3.45,3.53,17.25
13,824,992.7092,Success,8.51,4.67,4.48,-2.44
14,825,-681.0699,OutOfBounds,5.07,3.86,40.79,0.07
15,825,-764.5258,OutOfBounds,5.36,2.32,36.53,17.11
16,826,-830.975,OutOfBounds,15.05,6.38,44.47,9.76
17,826,-624.3252,OutOfBounds,3.27,1.96,39.14,11.66
18,826,1073.5547,Success,2.08,1.13,1.13,-1.39
19,827,-715.4713,OutOfBounds,2.22,5.27,36.52,6.61
20,827,-202.2952,Crash,6.25,1.57,7.99,-3.11
21,827,-186.0147,Crash,9.17,2.8,1.51,-1.39
22,828,-139.1217,MissedZone,4.85,4.78,9.32,-0.31
23,828,-185.5551,MissedZone,11.62,6.1,9.96,-2.50
24,828,-836.8177,CeilingHit,16.18,5.7,13.95,16.02
25,829,-935.0545,CeilingHit,4.34,3.9,19.82,17.74
26,829,-200.7167,Crash,7.18,6.78,4.54,-1.29
27,830,-1033.5798,OutOfBounds,3.81,3.67,44.53,18.67
28,830,-166.151,Crash,4.76,2.32,3.00,-3.18
29,830,-165.1336,Crash,5.91,1.43,2.20,-4.32
30,830,-203.1576,Crash,12.06,4.26,3.60,-6.94
31,830,-185.6788,Crash,9.51,2.27,2.20,-3.08
32,830,-172.8443,Crash,6.56,3.2,2.86,-5.04
33,830,-188.3959,Crash,8.45,6.0,5.64,-5.99
34,831,-808.0421,CeilingHit,14.29,2.39,10.80,17.28
35,831,-325.4656,MissedZone,11.01,3.56,16.15,-3.78
36,832,-857.7279,CeilingHit,11.32,2.19,13.91,15.57
37,832,-777.9764,CeilingHit,10.78,2.36,3.05,15.79
38,833,-879.0482,CeilingHit,11.55,4.5,11.90,13.70
39,833,-886.258,CeilingHit,13.11,6.62,10.07,14.88
40,833,-834.7237,CeilingHit,14.06,5.19,5.12,9.41
41,834,-860.0196,CeilingHit,11.21,4.37,12.42,15.08
42,834,-1035.0291,CeilingHit,11.18,2.51,27.24,14.81
43,835,-898.9678,CeilingHit,11.85,2.91,13.46,15.92
44,836,-1059.0807,CeilingHit,2.9,4.2,26.68,17.66
