Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,2541,-251.2551,Crash,45.06,0.89,2.60,-4.92
2,2541,718.0858,Success,44.23,1.09,3.97,-1.60
3,2541,-245.8007,Crash,45.63,0.97,1.75,-4.03
4,2541,703.1962,Success,44.05,2.9,5.31,-4.17
5,2541,-266.2409,Crash,42.98,2.32,8.97,-2.60
6,2541,701.039,Success,43.76,2.82,5.28,-3.26
7,2541,733.7048,Success,41.41,2.83,1.25,-3.44
8,2542,716.9173,Success,42.96,2.85,3.43,-2.02
9,2542,733.7926,Success,44.05,1.48,2.88,-3.36
10,2542,726.1843,Success,44.06,1.45,1.74,-3.85
11,2542,756.2695,Success,39.85,0.73,2.04,-2.78
12,2542,-227.5406,Crash,42.74,1.42,2.61,-5.01
13,2542,703.363,Success,45.14,3.18,4.82,-3.84
14,2542,711.2481,Success,44.35,1.77,5.30,-4.14
15,2543,-325.1783,Spin,39.58,2.97,3.55,-8.54
16,2543,748.0419,Success,38.96,2.03,2.34,-3.44
17,2543,738.4237,Success,43.86,0.35,1.16,-4.04
18,2543,729.3157,Success,40.14,3.01,3.57,-3.14
19,2543,-335.5343,Spin,43.09,0.75,2.34,-7.98
20,2543,-274.7552,Crash,44.55,2.86,5.76,-3.65
21,2543,713.5517,Success,41.85,3.04,2.99,-3.01
22,2544,-248.6321,Crash,42.2,2.95,3.64,-4.23
23,2544,732.2243,Success,40.57,2.77,3.31,-4.21
24,2544,724.9859,Success,43.21,2.52,3.29,-4.03
25,2544,-242.0579,Crash,42.64,1.99,6.99,-8.14
26,2544,738.5233,Success,42.63,1.41,3.07,-2.22
27,2544,744.6594,Success,41.44,2.48,3.08,-4.46
28,2544,728.9681,Success,42.03,3.73,3.88,-4.16
29,2544,-238.8371,Crash,40.13,3.17,3.73,-4.52
30,2545,725.6878,Success,40.52,4.02,4.10,-2.31
31,2545,757.1688,Success,38.73,1.53,1.22,-2.66
32,2545,737.1862,Success,40.15,2.61,3.50,-3.20
33,2545,-271.4163,Crash,45.27,2.8,7.53,-1.87
34,2545,-218.9179,Crash,39.2,0.81,4.62,-2.72
35,2545,755.6514,Success,40.47,0.14,3.06,-3.76
36,2545,-232.3975,Crash,41.48,1.93,2.73,-4.54
37,2546,-241.691,Crash,42.19,3.5,1.00,-4.58
38,2546,-242.1538,Crash,42.78,1.43,6.44,-4.12
39,2546,-271.9187,Spin,39.43,1.84,1.57,-12.53
40,2546,720.7132,Success,44.37,2.65,1.39,-3.00
41,2546,740.8955,Success,40.71,2.35,2.77,-3.55
42,2546,-259.4854,Crash,42.67,3.05,6.34,-5.62
43,2546,-243.4038,Crash,40.51,2.46,7.67,-2.77
44,2546,740.702,Success,39.27,2.54,3.59,-1.58
45,2546,743.4832,Success,39.43,1.87,3.92,-3.08
46,2547,-235.3135,Crash,40.42,3.08,5.17,-7.26
47,2547,760.697,Success,40.09,0.93,2.09,-3.24
48,2547,759.4307,Success,39.72,1.19,1.01,-2.23
49,2547,727.7452,Success,42.03,1.87,5.43,-2.93
50,2547,739.8268,Success,38.97,3.49,3.25,-2.70
51,2547,735.4849,Success,42.45,2.01,1.41,-2.13
52,2547,748.1436,Success,41.18,1.06,3.64,-1.97
53,2548,-265.1136,Crash,45.5,3.67,1.43,-5.19
