Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1861,777.5508,Success,16.85,1.0,1.36,-3.56
2,1861,748.4012,Success,20.85,2.15,3.20,-2.45
3,1861,-195.2917,Crash,22.6,1.24,1.85,-4.02
4,1861,745.9004,Success,23.34,0.81,0.99,-3.23
5,1861,763.5857,Success,16.83,2.27,1.46,-3.44
6,1861,771.0685,Success,18.41,0.99,0.64,-3.49
7,1861,-247.1877,Spin,24.14,1.23,1.11,-6.91
8,1861,759.7713,Success,18.01,2.2,3.92,-1.21
9,1861,749.5266,Success,19.0,2.17,3.79,-0.82
10,1862,735.1441,Success,22.38,2.28,3.33,-2.65
11,1862,-219.1394,Crash,19.3,1.52,9.44,-2.14
12,1862,768.2027,Success,18.61,1.67,2.16,-4.01
13,1862,749.4769,Success,22.94,1.13,0.77,-2.54
14,1862,757.1811,Success,18.57,1.71,3.62,-1.43
15,1862,-257.4951,Spin,23.67,2.62,2.56,-6.34
16,1862,763.3607,Success,19.39,2.37,2.50,-4.22
17,1862,759.6871,Success,21.21,1.27,1.71,-4.29
18,1862,761.1182,Success,18.95,2.45,1.73,-2.44
19,1862,761.2914,Success,18.67,3.0,2.70,-3.91
20,1863,-191.6345,Crash,18.66,2.85,2.85,-4.66
21,1863,759.0768,Success,18.38,2.65,3.34,-2.12
22,1863,740.58,Success,21.9,2.5,3.35,-2.81
23,1863,744.22,Success,22.53,1.47,1.16,-1.32
24,1863,773.1183,Success,16.71,1.95,2.06,-2.64
25,1863,746.0508,Success,20.43,3.38,4.31,-2.38
26,1863,739.4025,Success,24.18,1.74,2.96,-3.97
27,1863,754.2801,Success,21.4,1.42,1.69,-2.63
28,1863,770.379,Success,17.28,2.9,3.18,-3.99
29,1863,746.0407,Success,19.55,2.96,3.91,-2.96
30,1864,753.4077,Success,21.98,1.04,1.85,-2.27
31,1864,765.7808,Success,19.18,1.3,1.26,-2.39
32,1864,759.1971,Success,17.42,3.26,3.20,-1.28
33,1864,766.8328,Success,19.03,1.55,0.88,-3.74
34,1864,-197.3693,Crash,20.05,2.78,3.83,-4.70
35,1864,-196.0961,Crash,22.81,1.39,2.11,-4.69
36,1864,742.989,Success,20.73,3.06,3.43,-1.60
37,1864,756.1834,Success,21.63,1.62,1.80,-3.86
38,1864,731.9872,Success,24.12,2.28,2.29,-3.90
39,1864,-191.1038,Crash,21.6,1.55,1.45,-5.26
40,1865,741.8675,Success,22.1,2.65,1.33,-3.40
41,1865,731.2549,Success,22.76,3.24,4.04,-3.53
42,1865,750.4819,Success,22.64,1.26,1.17,-3.12
43,1865,737.7402,Success,21.9,3.16,3.04,-1.35
44,1865,765.2966,Success,18.89,1.18,1.72,-2.93
45,1865,733.8308,Success,20.59,3.53,3.77,-2.24
46,1865,747.9345,Success,21.52,2.35,1.76,-2.55
47,1865,765.261,Success,19.01,0.41,1.17,-3.14
48,1865,745.1949,Success,21.41,2.56,2.34,-3.46
49,1866,770.439,Success,17.02,2.24,2.87,-4.03
50,1866,726.3308,Success,23.09,3.42,4.61,-1.76
51,1866,765.2829,Success,18.55,1.65,1.57,-2.05
52,1866,-206.0706,Crash,24.64,1.71,2.82,-4.85
53,1866,763.5947,Success,17.06,2.2,3.02,-1.27
54,1866,767.4918,Success,18.04,1.93,2.38,-3.40
55,1866,-187.4796,Crash,17.6,2.64,3.49,-4.82
56,1866,746.3786,Success,21.91,2.13,1.78,-3.63
57,1866,750.4783,Success,24.61,0.66,0.50,-2.71
58,1866,763.1721,Success,18.93,1.94,1.07,-2.33
59,1867,760.3212,Success,19.76,1.74,1.84,-3.74
60,1867,753.737,Success,17.61,2.48,3.69,-1.29
61,1867,722.453,Success,23.42,2.97,4.47,-1.17
62,1867,-198.8018,Crash,23.29,1.81,2.04,-5.00
63,1867,769.755,Success,19.71,0.52,0.69,-3.20
64,1867,760.3412,Success,18.95,2.12,2.85,-3.15
65,1867,755.2272,Success,19.28,2.61,0.87,-1.92
66,1867,754.0781,Success,18.71,2.65,2.52,-2.85
67,1867,-185.436,Crash,18.52,2.7,2.05,-4.64
68,1867,-203.6069,Crash,21.37,2.99,2.10,-4.67
69,1868,742.2456,Success,21.69,1.47,3.15,-1.46
70,1868,749.0638,Success,18.48,2.9,3.44,-2.22
71,1868,-462.6527,OutOfBounds,19.11,2.87,24.01,4.89
72,1868,765.5993,Success,21.71,0.66,0.44,-3.67
73,1868,747.4722,Success,21.85,1.29,2.35,-1.83
74,1868,740.5387,Success,23.06,1.98,2.42,-2.49
75,1868,754.7339,Success,18.21,3.16,2.18,-0.55
76,1868,755.3167,Success,16.96,3.75,4.34,-3.04
77,1869,739.0335,Success,22.82,2.71,1.19,-3.53
78,1869,759.5194,Success,19.72,1.65,2.33,-2.34
79,1869,763.1379,Success,19.44,2.08,3.02,-3.39
80,1869,767.2016,Success,16.89,1.99,3.71,-3.83
81,1869,759.14,Success,19.74,1.57,0.95,-1.67
82,1869,768.3692,Success,18.86,1.28,1.96,-3.65
83,1869,748.5779,Success,19.74,2.66,3.46,-3.88
84,1869,748.3777,Success,19.15,2.52,4.47,-2.04
85,1869,762.8951,Success,19.32,1.45,0.91,-1.82
86,1870,747.3179,Success,22.97,1.42,0.53,-1.68
87,1870,-199.6776,Crash,24.4,2.2,2.00,-4.82
88,1870,-182.1935,Crash,17.3,2.99,2.77,-5.15
89,1870,-192.6405,Crash,24.38,1.13,1.51,-6.79
90,1870,750.3491,Success,21.66,2.36,2.16,-4.43
91,1870,-175.2265,Crash,17.29,1.18,1.77,-5.61
92,1870,-188.6101,Crash,20.13,2.15,2.08,-6.87
93,1870,-183.2963,Crash,19.61,1.65,1.36,-6.02
94,1870,-200.6807,Crash,23.75,2.59,2.10,-6.20
95,1870,-185.0219,Crash,20.21,1.45,1.78,-6.45
96,1870,-205.6069,Crash,24.02,3.19,2.79,-7.21
97,1870,-183.4808,Crash,18.69,2.4,2.00,-9.23
98,1870,-175.2984,Crash,16.67,2.11,2.23,-4.79
99,1871,-195.5353,Crash,22.51,2.35,2.70,-4.69
100,1871,-190.0655,Crash,20.19,2.03,4.42,-5.08
101,1871,-196.3718,Crash,21.27,2.54,1.75,-4.80
102,1871,-202.0788,Crash,24.2,1.71,2.97,-4.92
103,1871,-208.1609,Crash,23.02,3.04,3.05,-4.53
104,1871,-200.8672,Crash,21.06,3.52,3.50,-5.82
105,1871,771.6677,Success,17.78,2.37,2.63,-4.41
106,1871,757.185,Success,21.13,2.59,3.14,-3.95
107,1871,-190.0593,Crash,19.77,2.65,2.47,-4.90
108,1871,-186.6043,Crash,21.28,1.54,1.07,-4.88
109,1871,-189.4712,Crash,20.25,2.2,2.44,-5.12
110,1872,-200.2425,Crash,23.7,2.0,2.24,-6.41
111,1872,772.4501,Success,17.31,2.51,2.24,-2.51
112,1872,761.9145,Success,18.01,2.33,2.14,-2.22
113,1872,752.3348,Success,22.35,2.36,0.74,-3.79
114,1872,-177.5838,Crash,18.98,1.14,2.40,-5.66
115,1872,-194.9661,Crash,21.23,2.88,2.27,-5.53
116,1872,-191.7174,Crash,19.55,2.56,4.48,-5.42
117,1872,764.8884,Success,17.11,2.68,2.38,-1.58
118,1872,767.8058,Success,17.98,2.44,2.59,-2.51
119,1872,-189.6254,Crash,19.69,2.64,1.64,-4.96
120,1872,756.5791,Success,20.78,2.52,1.63,-4.34
121,1873,750.3218,Success,23.1,2.11,2.04,-3.38
122,1873,756.3314,Success,18.23,3.44,3.37,-3.19
123,1873,728.2272,Success,24.07,3.44,3.14,-2.34
124,1873,766.5449,Success,18.4,2.06,1.37,-2.44
125,1873,-180.4133,Crash,19.12,1.52,1.14,-5.30
126,1873,-177.8985,Crash,19.21,0.73,1.23,-4.91
127,1873,744.1165,Success,20.33,4.15,4.15,-3.94
128,1873,-206.8925,Crash,24.19,2.9,3.04,-6.96
129,1873,-200.4738,Crash,23.62,2.23,3.08,-6.33
130,1873,-192.5362,Crash,16.9,2.73,6.48,-2.45
