Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,2581,-250.3836,Crash,45.56,2.53,3.13,-5.33
2,2581,-286.1091,Spin,46.0,2.13,1.99,-14.07
3,2581,726.2608,Success,42.1,3.59,1.79,-1.26
4,2581,697.9018,Success,46.27,3.04,4.68,-2.61
5,2581,734.941,Success,43.02,1.05,4.61,-0.47
6,2581,737.1205,Success,41.5,1.89,3.70,-1.22
7,2581,756.6176,Success,41.3,1.59,2.51,-3.47
8,2582,744.9715,Success,42.22,1.8,2.29,-1.97
9,2582,732.6182,Success,43.8,2.9,2.19,-2.41
10,2582,745.3579,Success,41.13,2.1,2.98,-3.01
11,2582,745.7876,Success,43.77,1.35,2.97,-3.76
12,2582,742.7642,Success,42.52,3.06,2.09,-3.93
13,2582,747.1138,Success,41.34,2.66,1.90,-3.18
14,2582,710.3195,Success,46.51,2.73,2.71,-4.23
15,2582,736.6933,Success,41.01,3.24,4.19,-3.45
16,2583,732.8459,Success,40.85,2.58,4.01,-2.75
17,2583,-233.0073,Crash,42.61,2.37,3.44,-5.18
18,2583,734.4869,Success,41.49,3.09,2.43,-2.27
19,2583,725.5352,Success,43.43,3.01,3.44,-1.87
20,2583,717.8116,Success,44.63,3.31,4.58,-3.02
21,2583,710.7796,Success,42.22,3.98,5.64,-1.12
22,2583,725.472,Success,46.1,2.44,2.43,-3.80
23,2583,749.2053,Success,42.42,1.76,0.64,-0.99
24,2584,712.1266,Success,44.61,3.56,7.32,-3.63
25,2584,-239.7755,Crash,42.5,1.98,3.58,-2.99
26,2584,-234.7447,Crash,42.54,2.84,2.92,-5.03
27,2584,723.5409,Success,45.69,2.68,3.36,-3.67
28,2584,738.2556,Success,41.59,3.02,2.45,-3.12
29,2584,747.7529,Success,43.06,1.14,1.53,-2.70
30,2584,723.6964,Success,43.82,0.97,5.67,-0.50
31,2585,-227.1854,Crash,44.35,1.86,0.38,-6.44
32,2585,742.3051,Success,45.04,0.84,1.34,-3.36
33,2585,712.3014,Success,45.97,1.87,3.03,-2.27
34,2585,-262.6079,Crash,46.37,2.47,5.33,-2.82
35,2585,713.3933,Success,46.49,3.01,2.05,-3.64
36,2585,-226.7338,Crash,42.41,2.38,1.69,-8.25
37,2585,-246.7482,Crash,46.23,1.69,2.86,-9.89
38,2585,-226.5245,Crash,43.1,1.13,3.00,-4.86
39,2586,725.4567,Success,45.63,2.61,5.55,-4.08
40,2586,726.0357,Success,45.0,2.9,0.28,-3.50
41,2586,700.5035,Success,45.89,2.3,6.88,-2.00
42,2586,707.4749,Success,45.5,3.09,5.98,-3.17
43,2586,-231.8733,Crash,40.73,2.49,2.53,-1.56
44,2586,-215.3813,Crash,41.55,0.57,2.03,-8.04
45,2586,737.3937,Success,41.72,1.81,4.37,-2.45
46,2587,-238.1906,Crash,41.22,3.35,3.97,-5.31
47,2587,-256.3998,Crash,45.66,2.07,5.47,-3.37
48,2587,733.8724,Success,43.46,2.0,3.95,-2.92
49,2587,744.023,Success,43.54,1.31,1.31,-2.73
50,2587,747.9438,Success,43.85,0.79,1.65,-3.10
51,2587,-224.4136,Crash,43.53,1.04,3.20,-7.52
52,2587,-238.4132,Crash,40.8,2.67,3.18,-2.56
53,2587,-248.0749,Crash,43.17,2.48,4.35,-6.43
54,2588,737.2205,Success,42.35,2.43,3.77,-2.88
55,2588,734.6154,Success,43.04,2.19,4.54,-3.23
56,2588,-245.3471,Crash,40.92,2.72,8.74,-5.13
57,2588,716.0623,Success,46.16,1.94,5.62,-1.94
58,2588,735.2451,Success,43.79,2.21,3.57,-3.93
59,2588,-233.6137,Crash,40.87,2.73,4.27,-8.05
60,2588,730.4326,Success,41.39,3.54,4.85,-3.72
61,2588,-214.4926,Crash,41.47,0.56,1.56,-13.06
62,2589,-227.622,Crash,40.69,2.41,2.83,-5.77
63,2589,-231.6463,Crash,44.95,1.69,0.27,-9.76
64,2589,-236.5031,Crash,43.13,2.73,2.22,-7.71
65,2589,-227.8081,Crash,41.68,1.87,5.16,-5.79
66,2589,-221.7569,Crash,40.76,2.13,1.60,-9.24
67,2589,-233.7753,Crash,42.28,2.44,4.01,-4.52
68,2589,-235.355,Crash,43.1,1.95,3.63,-6.47
69,2589,-243.1494,Crash,41.78,2.49,5.44,-4.90
70,2590,711.752,Success,45.11,3.23,5.70,-2.89
71,2590,-233.7458,Crash,45.05,1.52,2.43,-4.79
72,2590,-245.7905,Crash,43.52,2.8,5.50,-5.31
73,2590,-247.4481,Crash,45.69,2.52,3.31,-8.57
74,2590,730.4232,Success,43.1,2.87,2.47,-2.54
75,2590,705.0707,Success,45.24,2.66,5.62,-3.70
76,2590,712.9674,Success,41.05,3.5,7.11,-2.87
77,2591,718.3971,Success,45.17,2.53,4.58,-3.75
78,2591,747.6894,Success,43.75,0.88,2.17,-3.78
79,2591,729.1282,Success,46.51,0.74,3.42,-1.74
80,2591,742.2046,Success,44.8,1.46,0.41,-2.54
81,2591,-461.4819,OutOfBounds,43.46,1.6,20.12,0.31
82,2591,707.7281,Success,46.52,2.69,5.21,-4.08
83,2591,731.6431,Success,45.02,1.62,1.43,-1.79
84,2592,726.3205,Success,43.29,2.64,4.13,-4.12
85,2592,724.517,Success,41.63,3.15,5.86,-1.82
86,2592,712.1438,Success,46.08,3.35,2.39,-1.91
87,2592,-230.0027,Crash,41.33,2.74,1.98,-9.12
88,2592,734.3383,Success,41.44,2.9,4.16,-3.95
89,2592,718.2197,Success,45.89,3.02,1.21,-2.89
90,2592,751.148,Success,43.09,0.86,1.43,-2.12
91,2592,-243.001,Crash,44.99,1.89,5.58,-6.06
92,2593,735.6902,Success,40.67,2.65,5.79,-3.04
93,2593,-232.5609,Crash,40.94,2.28,4.54,-10.05
94,2593,-230.8106,Crash,41.09,2.89,3.30,-4.69
95,2593,-226.9483,Crash,43.17,1.4,1.07,-4.56
96,2593,738.7813,Success,41.83,3.13,3.30,-3.91
97,2593,-219.8442,Crash,41.12,1.58,1.89,-4.81
98,2593,-250.0583,Crash,44.06,2.94,3.54,-4.74
99,2593,-244.2056,Crash,43.83,3.51,1.94,-9.33
100,2594,-222.3651,Crash,41.27,1.05,3.61,-7.32
101,2594,728.414,Success,41.03,3.23,5.09,-1.90
102,2594,732.6677,Success,45.72,1.61,0.85,-1.10
103,2594,733.4574,Success,44.41,2.28,2.00,-3.24
104,2594,728.0149,Success,43.23,1.24,6.62,-1.98
105,2594,723.6192,Success,45.51,0.52,4.12,-2.67
106,2594,-254.6441,Crash,46.53,1.28,3.95,-6.43
107,2595,-236.1815,Crash,42.63,1.69,5.43,-4.90
108,2595,727.9997,Success,46.53,1.28,2.16,-2.30
109,2595,-265.3545,Crash,45.8,3.26,4.46,-7.09
110,2595,734.8177,Success,42.94,2.79,2.77,-2.65
111,2595,713.3751,Success,44.22,3.02,4.91,-2.40
112,2595,708.3958,Success,43.39,3.29,7.50,-2.50
113,2595,742.5916,Success,41.52,1.76,4.62,-3.71
114,2596,733.4319,Success,41.91,1.9,5.00,-2.73
115,2596,-290.5761,Spin,42.51,2.99,3.12,-12.30
116,2596,-240.6897,Crash,41.2,3.35,2.70,-5.60
117,2596,719.4718,Success,44.4,3.63,2.82,-4.00
118,2596,729.544,Success,46.22,1.46,1.47,-1.46
119,2596,-225.9881,Crash,43.06,1.7,1.32,-6.33
120,2596,722.6703,Success,44.42,2.44,3.79,-1.95
121,2596,-238.6383,Crash,42.6,2.23,5.28,-5.73
122,2597,720.9795,Success,45.58,2.57,0.51,-3.63
123,2597,713.9932,Success,45.09,3.62,0.61,-2.35
124,2597,709.4931,Success,44.76,3.52,3.71,-2.64
125,2597,-257.6957,Crash,44.31,3.79,3.27,-5.10
126,2597,-264.6112,Crash,46.06,2.9,4.81,-4.89
127,2597,732.6979,Success,41.11,3.31,1.05,-2.31
128,2597,726.3906,Success,45.93,1.47,0.40,-1.89
129,2598,660.7079,Success,45.87,3.29,9.40,-0.36
130,2598,-229.9594,Crash,45.44,0.2,5.63,-1.14
131,2598,616.4925,Success,45.83,3.09,12.03,-1.19
132,2598,730.6004,Success,46.46,0.91,2.90,-2.74
133,2598,731.7504,Success,41.96,1.35,4.90,-1.09
134,2599,698.2024,Success,43.13,2.09,6.36,-1.48
135,2599,741.1564,Success,41.84,2.29,1.80,-0.78
136,2599,732.1581,Success,42.39,2.91,0.32,-3.04
137,2599,748.3738,Success,41.35,1.33,2.66,-2.94
138,2599,-239.1813,Crash,40.91,3.45,0.32,-5.61
139,2599,747.3029,Success,43.08,0.84,3.58,-2.38
140,2599,728.1723,Success,42.4,2.82,3.33,-2.08
141,2600,-250.1438,Crash,46.22,1.0,3.99,-2.62
142,2600,723.6099,Success,43.6,2.12,6.71,-1.59
143,2600,729.2396,Success,44.31,2.52,0.23,-3.34
144,2600,722.5741,Success,44.98,2.3,4.55,-1.26
145,2600,732.7913,Success,41.27,2.85,4.74,-3.62
146,2600,-237.4605,Crash,40.91,2.46,5.69,-3.67
