Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,2521,-290.5628,Crash,39.62,3.49,5.00,-9.74
2,2521,670.2626,Success,38.54,2.64,4.45,-1.88
3,2521,-352.3125,Crash,43.27,3.32,6.89,-2.06
4,2521,607.8389,Success,41.74,2.29,8.02,-1.45
5,2521,-266.54,Crash,38.7,1.82,4.43,-8.19
6,2521,635.129,Success,38.9,3.19,9.00,-1.25
7,2522,-309.7504,Crash,40.7,2.86,9.27,-8.43
8,2522,717.6152,Success,36.77,0.75,5.16,-1.74
9,2522,697.6439,Success,36.83,2.57,5.71,-2.33
10,2522,-315.6969,Crash,43.03,1.67,4.48,-2.99
11,2522,-312.7737,Crash,42.35,2.29,6.47,-1.89
12,2522,-357.1666,Crash,43.74,3.26,10.19,-0.86
13,2523,-373.2339,Crash,44.83,2.06,12.03,-7.39
14,2523,607.7726,Success,45.09,1.75,5.34,-1.89
15,2523,-275.3049,Crash,38.34,2.05,7.99,-2.58
16,2523,638.9468,Success,42.86,2.34,3.29,-0.66
17,2523,633.9338,Success,43.35,2.66,3.96,-1.70
18,2523,635.4436,Success,43.64,3.83,1.99,-3.56
19,2523,-322.0041,Crash,42.69,2.19,3.59,-7.66
20,2524,-328.142,Crash,45.04,1.74,5.23,-8.60
21,2524,-321.9003,Crash,42.71,3.61,2.14,-3.04
22,2524,698.5535,Success,39.4,0.8,3.99,-1.94
23,2524,-306.808,Crash,41.25,3.88,3.98,-1.13
24,2524,-336.4854,Crash,43.78,2.47,8.67,-7.52
25,2524,-287.0692,Crash,39.8,2.77,5.60,-1.13
26,2524,689.7391,Success,38.8,2.48,4.00,-1.82
27,2525,707.9969,Success,38.11,1.14,5.06,-2.09
28,2525,710.8165,Success,37.66,1.17,4.90,-3.89
29,2525,682.2625,Success,39.47,1.22,5.98,-1.74
30,2525,615.6928,Success,45.11,2.44,4.45,-2.43
31,2525,-237.3106,Crash,36.88,1.96,2.54,-4.81
32,2525,682.9822,Success,39.33,3.28,2.73,-1.91
33,2526,711.2745,Success,38.56,0.83,1.07,-1.28
34,2526,-318.9292,Crash,43.29,1.43,4.98,-5.47
35,2526,717.0497,Success,37.12,2.6,2.57,-2.59
36,2526,706.9199,Success,37.74,0.84,3.99,-1.75
37,2526,688.8127,Success,39.61,1.14,1.09,-1.73
38,2526,-280.2919,Crash,39.49,2.9,1.68,-4.74
39,2526,-306.2471,Crash,42.4,1.99,2.02,-4.49
40,2527,616.5862,Success,45.42,2.2,5.94,-2.32
41,2527,638.4396,Success,44.12,0.31,5.19,-1.64
42,2527,637.6786,Success,44.45,0.22,3.95,-1.63
43,2527,-302.5061,Crash,41.37,2.85,3.42,-5.03
44,2527,604.3055,Success,45.35,3.52,2.59,-2.03
45,2527,630.3763,Success,42.83,3.36,4.63,-1.61
46,2528,611.3896,Success,42.98,3.52,7.61,-1.83
47,2528,603.29,Success,44.31,2.91,5.03,-2.01
48,2528,-321.3054,Crash,40.57,2.14,10.36,-2.24
49,2528,634.9449,Success,42.07,3.25,5.38,-1.70
50,2528,721.5723,Success,36.97,2.73,1.68,-2.06
51,2528,722.4602,Success,37.2,1.29,4.35,-2.73
52,2528,-353.7293,Crash,45.06,2.62,5.67,-3.48
53,2529,695.5444,Success,37.58,2.66,6.25,-2.55
54,2529,663.2631,Success,42.7,0.97,2.29,-3.11
55,2529,669.1181,Success,38.45,3.76,7.27,-2.50
56,2529,-344.5684,Crash,44.31,3.69,4.65,-4.51
57,2529,-280.8103,Crash,39.24,2.56,5.61,-2.19
58,2529,602.6536,Success,45.56,3.07,5.32,-2.94
59,2529,708.9495,Success,37.68,2.72,6.25,-3.51
60,2530,696.52,Success,37.76,2.71,3.83,-2.15
61,2530,715.4503,Success,36.65,0.57,5.19,-2.04
62,2530,716.349,Success,38.4,1.44,2.53,-4.47
63,2530,583.3971,Success,44.53,2.5,8.39,-2.59
64,2530,698.8971,Success,37.44,2.36,5.20,-1.91
65,2530,677.3835,Success,40.3,2.42,5.30,-2.81
66,2531,-395.9719,Crash,45.07,2.3,12.99,-3.21
67,2531,642.2742,Success,43.26,3.19,3.03,-2.38
68,2531,635.4139,Success,44.55,2.96,2.54,-4.08
69,2531,626.6943,Success,44.47,1.44,2.95,-2.11
70,2531,633.2376,Success,45.12,2.16,2.23,-4.01
71,2531,695.3086,Success,39.7,2.84,3.52,-2.46
72,2531,-297.8291,Crash,38.27,3.17,10.11,-1.57
73,2532,663.386,Success,41.56,3.17,3.28,-4.09
74,2532,-310.8082,Crash,42.09,3.53,2.96,-5.19
75,2532,690.2521,Success,39.09,3.14,1.78,-2.93
76,2532,-352.3744,Crash,43.89,2.03,8.74,-3.79
77,2532,723.6904,Success,38.02,0.55,1.06,-2.11
78,2532,647.83,Success,42.31,3.06,3.40,-2.49
79,2532,666.7579,Success,41.7,2.39,3.13,-3.57
80,2533,689.1124,Success,41.6,1.36,0.90,-4.13
81,2533,-268.204,Crash,37.39,3.11,6.84,-5.10
82,2533,717.778,Success,38.33,1.13,1.96,-3.04
83,2533,647.1114,Success,43.68,3.77,1.96,-4.39
84,2533,-321.4823,Crash,43.17,3.06,6.46,-5.78
85,2533,-294.8976,Crash,40.59,2.08,9.11,-3.85
86,2533,657.3711,Success,40.48,3.66,4.31,-1.99
87,2534,609.3845,Success,44.88,2.34,2.86,-2.12
88,2534,635.4366,Success,44.08,2.28,5.06,-2.58
89,2534,-308.9882,Crash,42.28,1.3,4.65,-5.15
90,2534,686.7928,Success,41.65,0.48,1.17,-4.41
91,2534,648.9948,Success,43.91,2.82,0.53,-4.00
92,2534,697.1525,Success,39.54,1.74,5.03,-4.29
93,2534,-254.2301,Crash,37.6,3.37,1.84,-5.63
94,2534,683.0295,Success,40.5,2.5,4.76,-4.16
95,2535,659.3915,Success,41.37,2.43,5.33,-3.22
96,2535,665.935,Success,40.56,3.0,4.82,-2.69
97,2535,620.3612,Success,45.32,3.57,3.08,-2.61
98,2535,639.9591,Success,45.08,2.38,2.10,-4.46
99,2535,-253.0005,Crash,36.94,1.16,9.32,-2.13
100,2535,-323.3887,Crash,41.37,1.99,13.46,-2.98
101,2535,701.6947,Success,37.02,2.22,5.65,-3.09
102,2536,640.8755,Success,44.85,1.4,0.88,-2.91
103,2536,-325.2858,Crash,43.63,3.6,5.44,-4.87
104,2536,-230.3196,Crash,36.74,0.46,3.32,-5.14
105,2536,-292.5495,Crash,40.93,3.3,2.82,-4.88
106,2536,-311.5457,Crash,43.09,2.77,4.47,-5.95
107,2536,-278.6523,Crash,41.51,0.44,3.63,-4.83
108,2536,637.1092,Success,44.05,2.98,0.87,-3.44
109,2537,664.3718,Success,41.12,3.07,2.31,-1.86
110,2537,-347.8464,Crash,43.3,3.54,9.30,-5.22
111,2537,-315.6798,Crash,43.19,2.06,3.69,-4.50
112,2537,639.8584,Success,42.1,2.7,7.77,-1.14
113,2537,646.3249,Success,43.27,0.99,5.00,-2.47
114,2537,-322.2508,Crash,42.46,3.52,6.80,-1.87
115,2537,696.9598,Success,39.18,1.71,1.71,-2.44
116,2538,679.0302,Success,39.19,1.37,7.71,-3.36
117,2538,723.7935,Success,37.76,1.9,2.41,-3.76
118,2538,625.9815,Success,43.99,1.5,6.07,-1.70
119,2538,722.0282,Success,38.01,1.31,3.97,-3.21
120,2538,710.8937,Success,37.9,1.71,3.15,-1.69
121,2538,719.1487,Success,38.16,2.65,1.90,-3.21
122,2538,686.8795,Success,39.11,2.76,5.24,-2.25
123,2539,667.1145,Success,42.91,1.8,2.29,-3.82
124,2539,692.2569,Success,39.13,2.71,4.93,-3.15
125,2539,704.239,Success,38.96,2.18,0.65,-2.26
126,2539,693.2862,Success,38.37,3.14,2.81,-3.49
127,2539,663.9232,Success,42.48,2.23,2.17,-4.03
128,2539,648.5189,Success,41.21,3.85,6.40,-4.33
129,2539,670.6982,Success,39.86,3.1,5.69,-2.32
130,2540,706.307,Success,40.54,1.44,2.67,-4.41
131,2540,-297.2047,Crash,41.01,2.04,6.86,-4.40
132,2540,712.7302,Success,39.09,1.14,2.71,-3.87
133,2540,-238.5262,Crash,37.47,1.8,1.45,-4.82
134,2540,-263.1652,Crash,40.38,1.14,1.81,-4.80
135,2540,-252.8249,Crash,38.08,1.93,2.61,-4.92
136,2540,657.6743,Success,43.2,2.05,3.42,-3.93
137,2540,713.1172,Success,38.37,2.86,3.19,-4.41
138,2541,646.4397,Success,44.51,2.04,1.15,-2.27
139,2541,667.193,Success,44.14,1.01,0.84,-4.20
140,2541,-277.2361,Crash,39.13,2.88,5.29,-2.73
141,2541,692.0385,Success,41.67,0.2,2.52,-2.38
142,2541,637.4298,Success,43.36,1.95,3.86,-2.30
