Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,2041,718.54,Success,33.22,0.56,4.52,-1.27
2,2041,699.2766,Success,32.95,2.38,5.55,-0.83
3,2041,718.9799,Success,32.17,3.17,2.35,-3.29
4,2041,725.2445,Success,27.5,2.96,5.05,-2.65
5,2041,685.538,Success,34.32,3.48,7.48,-1.44
6,2041,720.8924,Success,29.93,2.82,3.56,-1.45
7,2041,-271.3536,Spin,30.63,2.99,3.07,-10.45
8,2042,712.5484,Success,27.3,2.13,3.29,-0.93
9,2042,-555.423,OutOfBounds,29.02,1.18,22.16,0.38
10,2042,691.1213,Success,30.06,3.03,6.43,-1.41
11,2042,693.6852,Success,34.8,3.24,7.47,-3.32
12,2042,723.3538,Success,28.84,3.23,5.01,-0.63
13,2043,737.8627,Success,30.12,1.83,1.17,-2.12
14,2043,-236.0815,Crash,27.0,2.7,9.91,-2.41
15,2043,-223.9106,Crash,33.58,1.76,4.15,-2.72
16,2043,728.2981,Success,33.03,1.22,3.29,-1.31
17,2043,712.4192,Success,33.03,1.41,4.82,-2.97
18,2043,-232.4113,Crash,35.95,2.52,3.09,-2.76
19,2043,-220.3723,Crash,33.71,0.84,3.90,-4.96
20,2043,728.376,Success,33.2,1.0,3.98,-1.69
21,2044,718.928,Success,31.64,3.55,4.23,-3.92
22,2044,-214.7213,Crash,27.68,1.5,7.89,-1.87
23,2044,-208.1272,Crash,27.17,1.78,5.32,-1.99
24,2044,745.9806,Success,29.08,0.14,2.36,-1.04
25,2044,-250.4799,Crash,36.27,3.83,5.63,-1.99
26,2044,702.3103,Success,34.28,3.45,1.84,-0.92
27,2044,-225.2339,Crash,32.79,1.41,5.95,-2.91
28,2044,-242.8299,Crash,36.19,3.03,3.63,-2.41
29,2045,719.9224,Success,29.92,2.45,4.51,-2.77
30,2045,705.7974,Success,34.2,3.15,5.02,-1.68
31,2045,734.2289,Success,30.46,0.78,4.04,-2.03
32,2045,-223.7499,Crash,30.02,2.55,6.83,-7.15
33,2045,-236.788,Crash,36.22,2.5,4.99,-6.79
34,2045,710.9923,Success,33.64,1.57,5.62,-2.21
35,2045,-238.1141,Crash,35.98,2.96,5.55,-7.77
36,2045,-241.9565,Crash,34.83,2.97,6.05,-3.68
37,2046,-385.7985,Crash,35.76,2.71,11.05,-0.32
38,2046,731.4784,Success,32.85,0.44,3.32,-0.35
39,2046,-220.0021,Crash,36.27,0.59,3.21,-3.72
40,2046,729.2546,Success,33.44,0.11,3.77,-1.81
41,2046,719.5042,Success,31.45,2.51,5.17,-1.30
42,2047,719.4309,Success,27.93,0.67,3.43,-0.68
43,2047,716.4805,Success,34.75,0.36,5.73,-2.03
44,2047,696.199,Success,36.06,3.03,5.44,-2.11
45,2047,742.4483,Success,28.46,1.98,0.20,-1.48
46,2047,711.6671,Success,34.87,1.36,4.96,-1.88
47,2047,-233.8843,Crash,35.5,2.24,3.85,-2.93
48,2047,-217.5375,Crash,32.67,0.73,5.32,-1.24
49,2047,713.5011,Success,32.26,2.72,5.74,-1.64
50,2048,729.9734,Success,33.16,1.89,1.71,-4.04
51,2048,-244.3767,Crash,32.68,3.08,7.52,-5.34
52,2048,737.9576,Success,28.05,2.48,5.15,-2.35
53,2048,-208.0583,Crash,29.14,0.25,3.79,-2.90
54,2048,742.1743,Success,30.16,0.77,2.72,-1.47
55,2048,717.8629,Success,31.28,4.02,6.21,-2.12
56,2048,726.1082,Success,33.58,2.06,4.42,-2.26
57,2048,-230.9985,Crash,32.43,2.64,5.35,-4.62
58,2049,734.4638,Success,30.18,1.73,2.20,-1.45
59,2049,750.0749,Success,27.13,1.69,0.23,-2.57
60,2049,752.0249,Success,28.8,0.88,0.56,-3.49
61,2049,-223.4679,Crash,32.76,2.21,2.18,-5.16
62,2049,723.6942,Success,30.51,1.98,5.51,-3.63
63,2049,707.6303,Success,36.21,1.51,3.25,-2.64
64,2049,714.2424,Success,33.42,2.49,3.76,-2.12
65,2049,747.6737,Success,28.88,0.39,3.03,-3.43
66,2050,718.2774,Success,32.76,2.41,3.82,-3.79
67,2050,-231.829,Crash,33.34,3.06,2.88,-3.33
68,2050,-223.1147,Crash,27.54,2.99,7.12,-3.27
69,2050,-209.4435,Crash,27.8,1.9,4.47,-7.70
70,2050,-218.5808,Crash,28.8,2.96,3.68,-7.17
71,2050,-236.0417,Crash,35.04,3.01,2.65,-2.84
72,2050,709.4259,Success,34.86,3.03,4.86,-3.99
73,2050,709.0478,Success,35.65,3.33,3.06,-4.12
74,2050,715.3535,Success,31.17,3.45,4.26,-2.26
75,2051,737.5261,Success,30.0,1.38,3.47,-1.72
76,2051,-232.9065,Crash,35.09,2.11,2.96,-4.57
77,2051,739.9353,Success,33.12,0.6,2.11,-2.92
78,2051,713.8329,Success,35.13,2.98,3.99,-3.31
79,2051,750.335,Success,28.54,1.11,2.49,-4.29
80,2051,-274.6227,Spin,32.48,2.22,1.89,-10.26
81,2051,725.7043,Success,31.91,2.53,2.99,-3.28
82,2051,724.2041,Success,33.21,3.46,2.41,-2.95
83,2051,-217.7287,Crash,33.34,1.07,4.44,-5.66
84,2052,719.7447,Success,35.67,1.67,2.26,-3.61
85,2052,721.0723,Success,32.58,3.85,2.39,-4.31
86,2052,-243.0407,Crash,32.73,3.82,5.26,-0.41
87,2052,716.3765,Success,34.77,2.42,3.77,-2.96
88,2052,743.069,Success,27.86,2.25,2.45,-2.30
89,2052,708.5961,Success,34.93,2.67,4.76,-4.34
90,2052,713.4125,Success,35.19,2.91,3.39,-4.14
91,2052,722.0842,Success,27.8,3.73,6.14,-4.18
92,2053,728.979,Success,32.39,0.99,2.34,-0.95
93,2053,-232.704,Crash,35.23,2.1,3.96,-4.67
94,2053,736.9417,Success,28.56,2.55,3.11,-1.43
95,2053,-219.7349,Crash,33.62,1.86,1.60,-6.29
96,2053,-223.0814,Crash,31.83,3.21,1.18,-5.88
97,2053,714.1027,Success,32.89,3.78,2.96,-4.03
98,2053,728.7026,Success,28.73,2.35,2.37,-0.94
99,2053,734.4774,Success,33.7,1.32,2.43,-3.61
100,2053,743.5732,Success,27.62,0.59,2.99,-1.42
101,2054,724.0149,Success,31.41,3.99,3.68,-2.87
102,2054,-263.257,Crash,28.44,1.23,9.64,-1.67
103,2054,-219.8163,Crash,30.2,2.04,4.59,-1.84
104,2054,714.4261,Success,30.92,3.61,3.77,-1.89
105,2054,-226.609,Crash,35.88,0.88,2.89,-4.53
106,2054,706.3915,Success,35.82,2.79,3.85,-0.63
107,2055,733.4947,Success,30.84,2.43,2.78,-4.39
108,2055,707.7148,Success,35.32,3.26,3.80,-4.08
109,2055,720.6175,Success,35.01,2.01,0.70,-1.96
110,2055,705.1757,Success,36.17,3.39,3.68,-4.28
111,2055,728.5401,Success,29.32,3.3,1.32,-2.05
112,2055,-281.6146,Spin,34.92,1.3,0.75,-10.94
113,2055,-218.3569,Crash,28.97,2.85,1.07,-4.67
114,2055,715.053,Success,30.16,3.93,2.21,-1.58
115,2055,720.7216,Success,28.96,4.03,4.59,-3.81
116,2056,732.4044,Success,29.86,0.98,2.67,-1.59
117,2056,726.9647,Success,30.44,3.07,2.49,-2.12
118,2056,723.2496,Success,29.78,3.63,2.21,-0.79
119,2056,-229.7085,Crash,36.48,1.64,1.61,-4.86
120,2056,-312.3273,Spin,35.12,2.33,2.92,-12.13
121,2056,-239.3351,Crash,33.69,3.53,4.93,-5.00
122,2056,724.23,Success,32.2,1.7,3.83,-1.77
123,2056,-229.5862,Crash,35.1,1.91,3.62,-4.53
124,2056,-226.4529,Crash,31.01,1.33,6.52,-3.77
125,2057,733.6332,Success,34.33,1.0,1.75,-4.40
126,2057,-230.0885,Crash,33.37,2.75,2.99,-5.87
127,2057,733.1339,Success,29.75,2.29,1.87,-3.60
128,2057,741.8076,Success,28.19,1.88,2.03,-0.66
129,2057,732.8956,Success,28.36,3.28,3.29,-2.84
130,2057,731.5501,Success,32.85,1.9,2.15,-3.55
131,2057,718.8278,Success,35.62,2.58,2.53,-3.86
132,2057,-233.0586,Crash,36.43,2.1,2.88,-6.27
133,2057,739.8056,Success,28.44,2.75,3.08,-2.92
134,2058,745.7586,Success,31.6,0.76,2.23,-3.96
135,2058,-232.4665,Crash,36.05,2.53,1.55,-9.32
136,2058,750.1168,Success,27.32,1.98,1.88,-3.14
137,2058,-229.8555,Crash,34.37,2.37,3.19,-6.21
138,2058,725.803,Success,31.93,2.4,4.00,-2.96
139,2058,-230.0374,Crash,35.52,2.71,2.94,-6.27
140,2058,-217.9622,Crash,32.31,1.66,3.30,-6.48
141,2058,738.588,Success,31.02,0.78,2.71,-3.05
142,2058,-227.1932,Crash,32.93,2.27,2.32,-7.33
143,2059,749.8266,Success,27.13,0.9,3.02,-0.76
144,2059,723.8052,Success,30.48,3.77,4.69,-4.34
145,2059,-233.7985,Crash,36.41,2.08,2.64,-10.06
146,2059,-236.146,Crash,35.75,2.59,4.69,-6.49
147,2059,-214.5256,Crash,30.42,1.54,1.50,-4.86
148,2059,-204.9222,Crash,27.01,2.19,2.61,-7.06
149,2059,734.3879,Success,26.82,3.19,4.28,-1.73
150,2059,-209.6848,Crash,27.03,1.97,2.64,-5.80
151,2059,-241.8294,Crash,35.55,3.27,4.33,-7.03
152,2059,-219.279,Crash,29.09,2.98,2.66,-7.10
153,2060,-232.0597,Crash,33.17,2.97,2.71,-6.64
154,2060,732.5062,Success,30.41,1.79,3.41,-2.40
155,2060,-234.5614,Crash,35.11,2.73,2.51,-8.88
156,2060,743.8555,Success,27.07,1.89,2.20,-1.04
157,2060,734.8223,Success,29.72,2.9,1.29,-2.69
158,2060,-233.6596,Crash,31.6,3.4,4.93,-5.73
159,2060,731.1198,Success,31.93,1.5,3.92,-2.46
160,2060,737.1029,Success,27.18,1.78,2.91,-0.60
161,2060,-236.7301,Crash,33.32,3.62,3.42,-7.13
162,2061,-231.2504,Crash,35.86,2.71,1.64,-6.49
163,2061,-222.9073,Crash,32.85,3.09,2.84,-8.22
164,2061,-223.0164,Crash,32.0,2.97,1.19,-6.10
165,2061,-212.8864,Crash,28.57,2.46,4.14,-7.24
166,2061,-216.7909,Crash,34.57,1.18,0.49,-10.65
167,2061,-193.9043,Crash,27.7,0.56,1.01,-8.32
168,2061,-218.0994,Crash,33.62,2.04,1.10,-8.88
169,2061,-213.339,Crash,28.85,2.82,2.57,-8.28
170,2061,-228.8856,Crash,36.54,2.09,2.07,-8.21
171,2061,-227.9028,Crash,34.3,2.99,3.76,-10.54
172,2062,-219.4991,Crash,30.6,3.16,3.28,-6.00
173,2062,-230.8227,Crash,35.15,3.15,2.24,-9.52
174,2062,-224.8772,Crash,35.88,1.98,1.04,-8.49
175,2062,-196.0276,Crash,27.34,0.49,2.19,-9.13
176,2062,-220.8717,Crash,33.28,1.88,2.48,-10.52
177,2062,-219.3273,Crash,35.64,1.59,2.27,-5.24
178,2062,-219.428,Crash,30.83,2.54,3.00,-5.75
179,2062,-194.7366,Crash,29.06,0.15,0.70,-7.97
180,2062,-217.4674,Crash,36.19,0.66,2.22,-10.47
181,2062,-212.2195,Crash,28.95,2.19,2.45,-9.42
182,2063,-220.1174,Crash,34.17,1.99,1.69,-9.37
183,2063,-209.8585,Crash,27.18,3.03,3.25,-9.30
184,2063,-209.7341,Crash,27.63,2.82,2.41,-7.27
185,2063,-216.6473,Crash,36.19,1.28,1.62,-9.21
186,2063,755.3378,Success,29.89,0.99,1.13,-4.33
187,2063,-239.3598,Crash,36.24,3.44,3.77,-9.41
188,2063,-221.7146,Crash,36.64,1.3,1.88,-8.84
189,2063,-220.2558,Crash,35.08,1.75,1.36,-8.96
190,2063,-214.723,Crash,35.63,0.72,0.82,-6.77
191,2063,732.6731,Success,28.9,2.56,4.36,-3.48
192,2064,-207.4091,Crash,33.41,0.75,1.71,-6.16
193,2064,-220.0887,Crash,30.91,2.96,3.22,-5.18
194,2064,729.5795,Success,31.88,2.51,3.08,-1.64
195,2064,-210.9497,Crash,34.45,0.82,1.23,-9.23
196,2064,-222.0193,Crash,33.3,2.57,3.31,-5.36
197,2064,737.3856,Success,30.03,2.18,3.10,-2.90
198,2064,-200.7798,Crash,28.04,1.49,1.97,-5.26
199,2064,733.4463,Success,32.16,2.46,2.66,-3.17
200,2064,-223.4265,Crash,33.74,2.94,2.67,-10.67
201,2065,-207.1103,Crash,31.21,0.93,2.40,-5.56
202,2065,-218.2144,Crash,32.75,1.78,2.81,-8.17
