Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
1,1301,-142.9156,Crash,6.67,1.62,1.55,-3.61
2,1301,817.2268,Success,3.76,2.38,1.50,-1.19
3,1301,-145.5213,Crash,7.3,1.47,1.46,-4.20
4,1301,-140.2416,Crash,5.82,2.46,2.47,-5.30
5,1301,829.9853,Success,3.99,1.01,1.18,-2.10
6,1301,-136.8662,Crash,5.58,1.79,1.85,-4.64
7,1301,836.3718,Success,3.47,2.04,2.12,-3.49
8,1301,786.1327,Success,6.4,3.44,2.79,-2.84
9,1301,-130.5348,Crash,4.28,2.88,2.82,-3.82
10,1301,-143.5175,Crash,6.17,2.69,2.69,-4.18
11,1301,799.02,Success,6.6,3.23,3.11,-3.45
12,1301,836.5252,Success,3.26,1.88,2.12,-2.01
13,1301,-141.976,Crash,5.65,3.35,3.45,-4.32
14,1301,830.6464,Success,3.52,1.92,1.79,-1.50
15,1301,828.4346,Success,3.82,2.48,2.36,-2.28
16,1301,814.4203,Success,5.01,1.77,1.52,-1.97
17,1302,-150.3112,Crash,6.72,3.26,3.69,-5.17
18,1302,-143.4839,Crash,6.2,2.42,2.40,-4.31
19,1302,-135.1578,Crash,5.62,1.63,1.70,-4.78
20,1302,-156.258,Crash,7.63,3.21,3.34,-5.61
21,1302,-147.9587,Crash,6.29,4.18,4.18,-5.85
22,1302,824.8868,Success,3.85,2.25,2.07,-1.10
23,1302,832.9699,Success,3.82,0.98,0.98,-1.83
24,1302,829.1162,Success,4.01,1.88,1.95,-2.47
25,1302,-156.7582,Crash,7.59,3.95,3.77,-5.58
26,1302,817.8498,Success,4.46,3.03,3.10,-1.79
27,1302,819.5223,Success,4.95,1.06,0.68,-2.60
28,1302,-144.8321,Crash,6.17,3.04,3.06,-3.87
29,1302,-139.7013,Crash,5.72,2.26,2.29,-4.40
30,1302,827.1402,Success,3.87,2.46,2.57,-2.95
31,1302,-151.1417,Crash,7.37,3.19,3.01,-6.80
32,1302,-147.8663,Crash,6.77,2.65,2.65,-4.26
33,1302,-141.8581,Crash,6.64,1.5,1.40,-5.28
34,1303,-149.53,Crash,6.76,3.35,3.23,-4.90
35,1303,819.945,Success,4.45,2.18,2.37,-1.75
36,1303,-145.0564,Crash,6.76,1.77,1.04,-4.82
37,1303,808.269,Success,5.8,1.9,2.10,-1.94
38,1303,-122.073,Crash,3.31,2.76,2.88,-3.66
39,1303,-132.8748,Crash,5.02,1.65,1.59,-4.36
40,1303,-149.4483,Crash,7.43,2.57,2.37,-5.87
41,1303,-132.1381,Crash,4.58,2.59,2.68,-4.25
42,1303,809.0021,Success,5.51,2.92,2.79,-3.43
43,1303,-140.145,Crash,5.38,3.55,3.48,-5.44
44,1303,-133.1154,Crash,4.88,1.86,2.09,-4.00
45,1303,-149.1635,Crash,6.38,3.74,4.09,-4.36
46,1303,-135.8211,Crash,5.27,2.26,2.39,-4.95
47,1303,-146.1998,Crash,6.36,3.32,3.33,-4.73
48,1303,794.8161,Success,3.18,3.09,3.14,-1.62
49,1304,-129.6518,Crash,4.42,2.13,1.98,-4.32
50,1304,-155.3298,Crash,7.47,3.63,4.16,-4.73
51,1304,834.1406,Success,3.36,2.28,2.24,-1.72
52,1304,816.6323,Success,4.65,3.13,3.16,-3.18
53,1304,832.4246,Success,3.47,2.39,2.36,-3.21
54,1304,813.4902,Success,5.01,3.09,3.08,-2.89
55,1304,-156.6901,Crash,6.63,2.97,1.97,-4.60
56,1304,816.4049,Success,3.27,2.84,2.92,-2.31
57,1304,784.6434,Success,6.36,1.96,3.30,-3.41
58,1304,798.3992,Success,4.27,3.13,1.05,-0.80
59,1304,-139.0879,Crash,5.73,2.39,2.28,-4.27
60,1304,-143.5705,Crash,7.15,1.58,1.52,-4.26
61,1305,-136.9746,Crash,5.24,2.82,2.48,-3.94
62,1305,-148.3528,Crash,6.42,3.46,3.83,-3.71
63,1305,819.9475,Success,4.57,3.9,3.92,-3.48
64,1305,815.6248,Success,5.25,2.77,2.98,-2.87
65,1305,825.3618,Success,4.28,2.89,2.94,-3.47
66,1305,-478.3465,OutOfBounds,5.51,1.84,26.38,4.73
67,1305,-143.5288,Crash,5.72,3.91,4.08,-4.19
68,1305,-137.0079,Crash,5.37,2.61,2.59,-3.77
69,1305,816.1405,Success,3.28,2.26,3.90,-1.00
70,1305,834.3295,Success,3.38,1.75,1.65,-1.94
71,1305,-138.8505,Crash,5.65,2.25,2.21,-3.98
72,1305,829.7718,Success,3.56,1.13,1.09,-1.54
73,1305,-139.8598,Crash,5.43,3.16,3.23,-4.81
74,1305,810.1711,Success,5.84,3.42,3.31,-3.38
75,1306,820.6925,Success,4.48,3.12,3.25,-3.42
76,1306,832.974,Success,3.25,2.93,2.87,-1.16
77,1306,-141.7346,Crash,6.27,2.5,1.96,-4.11
78,1306,-139.5932,Crash,5.8,2.01,2.15,-5.83
79,1306,-140.3191,Crash,5.63,3.07,3.07,-5.58
80,1306,-149.9967,Crash,7.02,3.26,3.29,-4.57
81,1306,-142.9232,Crash,6.05,2.77,2.75,-4.25
82,1306,798.6008,Success,6.6,3.48,3.27,-2.31
83,1306,828.4373,Success,4.38,0.36,0.20,-3.38
84,1306,834.1736,Success,3.58,1.14,1.26,-2.10
85,1306,-145.462,Crash,6.76,2.44,2.31,-4.45
86,1306,804.7576,Success,5.07,3.37,3.15,-0.99
87,1306,-139.9629,Crash,5.46,3.12,3.14,-4.32
88,1306,-144.7159,Crash,6.72,2.24,2.40,-5.86
89,1306,818.1827,Success,5.22,1.63,1.79,-3.20
90,1307,-484.0097,OutOfBounds,3.38,3.97,23.13,-3.07
91,1307,815.1275,Success,5.02,3.17,3.14,-3.33
92,1307,-139.9027,Crash,5.91,2.4,2.57,-3.75
93,1307,819.779,Success,4.19,2.78,2.77,-1.42
94,1307,-144.6679,Crash,7.55,1.27,1.08,-5.80
95,1307,-139.2135,Crash,6.85,1.45,1.15,-4.34
96,1307,807.2627,Success,3.23,2.13,1.59,-3.11
97,1308,-274.6126,Crash,7.4,3.21,8.57,-2.98
98,1308,825.826,Success,4.32,2.91,2.91,-3.33
99,1308,803.177,Success,5.52,3.33,3.54,-3.08
100,1308,-140.4876,Crash,6.92,1.14,1.08,-4.18
101,1308,-145.7771,Crash,6.42,3.02,2.56,-4.97
102,1308,-147.1106,Crash,7.13,2.01,1.87,-5.45
103,1308,-150.5351,Crash,6.64,3.43,3.34,-3.63
104,1308,799.8194,Success,6.46,3.35,3.29,-2.93
105,1308,-132.8163,Crash,4.54,2.71,2.80,-4.46
106,1308,-140.8068,Crash,6.51,1.98,1.77,-5.12
107,1308,824.9006,Success,4.31,2.9,2.98,-3.05
108,1308,-130.6879,Crash,4.17,3.13,2.83,-4.12
109,1308,-142.5549,Crash,5.74,3.29,3.24,-3.58
110,1308,811.9462,Success,5.37,2.93,2.89,-3.35
111,1308,828.602,Success,4.32,0.84,0.98,-3.10
112,1308,-152.482,Crash,7.62,2.87,3.22,-5.88
113,1309,-137.4454,Crash,5.09,3.12,3.15,-3.89
114,1309,805.8491,Success,6.31,1.94,2.01,-3.24
115,1309,809.7655,Success,4.33,2.57,2.09,-1.66
116,1309,826.8893,Success,3.55,3.19,3.31,-1.81
117,1309,813.1481,Success,4.95,2.79,2.96,-1.97
118,1309,829.4203,Success,4.03,1.58,1.48,-2.63
119,1309,-134.2444,Crash,4.94,2.21,2.42,-3.69
120,1309,810.6007,Success,5.37,2.93,2.75,-2.57
121,1309,-147.3101,Crash,7.09,2.29,2.58,-5.38
